ticker,archetype,direction,alarm_lead,alarm_feature,ramp_slope,max_pre_density,explosion_density,explosion_energy,confirmation_decay,n_active_at_t0,price
JPM,LL,BOTTOM,1.0,vwap_sigma_tide,0.1697,3,1,5.62,-0.0,1,32.08000183105469
JPM,LH,TOP,1.0,vwap_sigma_tide,0.0788,3,2,8.69,1.3,2,32.79999923706055
JPM,HH,TOP,1.0,vwap_sigma_tide,0.0788,3,1,4.19,2.1,1,33.810001373291016
JPM,LH,TOP,1.0,wave_slope,0.0,3,1,4.27,0.9,1,33.429988861083984
JPM,LL,BOTTOM,1.0,vwap_sigma_tide,0.1576,2,7,37.06,-0.8,7,30.34000015258789
JPM,LL,BOTTOM,1.0,kf_price_pred_val,0.3939,7,9,43.4,-0.1,9,29.270000457763672
JPM,HL,BOTTOM,1.0,vwap_sigma_tide,0.7212,9,3,15.88,-0.2,3,29.59000015258789
JPM,LH,TOP,1.0,vwap_sigma_tide,0.6242,9,6,53.76,1.0,6,31.64999008178711
JPM,LH,TOP,1.0,kf_price_filt_vel,0.6667,9,3,13.67,0.5,3,31.570009231567383
JPM,LL,BOTTOM,1.0,current_slope,0.0545,9,8,44.95,-0.7,8,28.64999008178711
JPM,HL,BOTTOM,1.0,kf_price_pred_val,0.0788,9,5,24.37,-0.9,5,30.259990692138672
JPM,LH,TOP,1.0,current_slope,-0.1333,9,5,23.5,-0.8,5,30.84000015258789
JPM,HH,TOP,1.0,current_slope,-0.0485,9,5,29.05,0.4,5,32.380001068115234
JPM,LH,TOP,1.0,kf_price_pred_val,0.1939,8,4,20.71,0.8,4,30.700000762939453
JPM,HH,TOP,1.0,current_slope,-0.0545,8,2,10.72,0.5,2,32.29999923706055
JPM,HH,TOP,1.0,current_slope,-0.2909,8,2,10.25,-0.7,2,33.20000076293945
JPM,LH,TOP,1.0,current_slope,-0.3818,8,6,28.29,-0.7,6,31.60000991821289
JPM,HL,BOTTOM,1.0,current_slope,-0.3333,8,5,21.5,-0.3,5,31.039989471435547
JPM,HL,BOTTOM,1.0,current_slope,-0.0485,6,5,21.86,0.3,5,32.869998931884766
JPM,HH,TOP,1.0,d_current_slope,-0.1758,6,3,14.95,-0.9,3,34.179988861083984
JPM,HH,TOP,1.0,d_current_slope,-0.303,6,6,53.7,-0.5,6,37.02000045776367
JPM,LH,TOP,1.0,d_current_slope,-0.0121,6,2,14.37,-0.8,2,36.689998626708984
JPM,HL,BOTTOM,1.0,d_current_slope,-0.0727,6,4,26.48,-0.4,4,34.75999069213867
JPM,LL,BOTTOM,1.0,kf_price_filt_vel,0.0667,6,3,37.98,-0.0,3,32.71001052856445
JPM,HL,BOTTOM,1.0,kf_price_pred_val,0.1636,6,1,4.01,0.6,1,33.63999938964844
JPM,LH,TOP,1.0,vwap_spread_tide_wave,-0.297,6,1,4.04,-0.6,1,34.24000930786133
JPM,HH,TOP,1.0,vwap_spread_tide_wave,-0.3697,6,1,4.03,-0.9,1,35.02000045776367
JPM,LH,TOP,1.0,vwap_spread_tide_wave,-0.4182,6,4,22.12,-0.2,4,32.53998947143555
JPM,LL,BOTTOM,1.0,vwap_spread_tide_current,-0.1576,4,1,4.15,1.2,1,29.40999984741211
JPM,LL,BOTTOM,1.0,vwap_spread_tide_current,-0.1333,4,1,4.21,0.6,1,28.3799991607666
JPM,HH,TOP,1.0,kf_price_pred_val,0.3212,6,2,8.76,-0.3,2,33.22999954223633
JPM,HH,TOP,1.0,tide_slope,0.2182,6,2,8.76,-0.6,2,34.0
JPM,LH,TOP,1.0,tide_slope,0.103,6,5,32.34,-0.0,5,32.220001220703125
JPM,HL,BOTTOM,1.0,tide_slope,-0.1636,5,1,4.97,-0.0,1,30.700000762939453
JPM,HL,BOTTOM,1.0,tide_slope,-0.1879,5,1,5.02,-0.0,1,32.21001052856445
JPM,HH,TOP,1.0,tide_slope,0.0303,2,2,9.91,0.6,2,36.65999984741211
JPM,HH,TOP,1.0,tide_slope,0.0485,2,2,9.94,0.9,2,36.85000991821289
JPM,LH,TOP,1.0,tide_slope,0.0545,2,2,9.32,0.4,2,35.91999816894531
JPM,HL,BOTTOM,1.0,tide_slope,0.0485,2,3,13.57,-0.0,3,34.90999984741211
JPM,HL,BOTTOM,1.0,tide_slope,0.1515,3,4,18.69,0.2,4,36.53998947143555
JPM,HH,TOP,1.0,tide_accel,-0.2909,6,3,20.48,0.3,3,45.88999938964844
JPM,HH,TOP,1.0,d_tide_slope,-0.2364,6,4,23.3,0.1,4,46.27000045776367
JPM,LH,TOP,1.0,d_tide_slope,-0.2909,6,4,22.35,-0.1,4,45.66999816894531
JPM,LL,BOTTOM,1.0,current_accel,0.6242,8,7,63.05,-0.6,7,32.50999069213867
JPM,HL,BOTTOM,1.0,current_accel,0.6303,8,9,59.84,0.2,9,34.00999069213867
JPM,LH,TOP,1.0,current_accel,0.6606,9,6,40.31,0.3,6,34.25999069213867
JPM,LH,TOP,1.0,current_accel,0.4182,9,6,43.0,0.7,6,33.970001220703125
JPM,LL,BOTTOM,1.0,d_current_slope,0.1576,9,9,75.71,-1.2,9,31.0
JPM,HL,BOTTOM,1.0,current_accel,0.1576,9,10,71.07,-0.8,10,31.990009307861328
JPM,HH,TOP,1.0,conj_current_tide,0.0,6,6,33.42,-0.4,6,35.71001052856445
JPM,HH,TOP,1.0,conj_current_tide,0.0,6,5,26.34,-0.2,5,36.779998779296875
JPM,LH,TOP,1.0,conj_current_tide,-0.0545,6,3,16.98,-0.3,3,35.880001068115234
JPM,HL,BOTTOM,1.0,conj_current_tide,-0.4424,6,2,10.38,-0.2,2,34.380001068115234
JPM,LL,BOTTOM,1.0,conj_current_tide,-0.503,6,2,10.0,0.1,2,33.89999008178711
JPM,LH,TOP,1.0,conj_current_tide,-0.2606,5,1,4.09,-0.6,1,34.03998947143555
JPM,HH,TOP,1.0,conj_current_tide,-0.2,3,3,14.63,0.0,3,36.070011138916016
JPM,HL,BOTTOM,4.0,kf_price_pred_val,-0.2424,3,0,0.0,0.4,0,34.46001052856445
JPM,LL,BOTTOM,5.0,kf_price_pred_val,-0.2788,3,0,0.0,-0.0,0,33.89999008178711
JPM,HH,TOP,,,0.0,0,0,0.0,0.0,0,42.83000183105469
JPM,HH,TOP,,,0.0,0,0,0.0,0.0,0,43.320011138916016
JPM,LH,TOP,,,0.0,0,0,0.0,0.0,0,43.00999069213867
JPM,HL,BOTTOM,4.0,kf_price_filt_vel,0.0545,3,0,0.0,-0.3,0,40.03998947143555
JPM,LL,BOTTOM,5.0,kf_price_filt_vel,0.0182,3,1,5.09,-0.2,1,39.28998947143555
JPM,HL,BOTTOM,1.0,vwap_sigma_wave,0.0364,3,1,4.4,0.0,1,39.38999938964844
JPM,HH,TOP,1.0,d_tide_slope,0.2424,2,2,9.0,-0.6,2,50.15999984741211
JPM,HH,TOP,1.0,d_tide_slope,0.2545,2,2,10.55,-0.6,2,51.0
JPM,LH,TOP,1.0,d_tide_slope,0.2424,2,2,8.41,-0.4,2,50.02000045776367
JPM,HL,BOTTOM,10.0,d_tide_slope,-0.1091,2,0,0.0,0.0,0,48.279998779296875
JPM,LL,BOTTOM,,,0.0,0,0,0.0,0.0,0,46.85000991821289
JPM,HL,BOTTOM,,,0.0,0,0,0.0,0.0,0,47.49000930786133
JPM,LH,TOP,,,0.0,0,0,0.0,0.0,0,49.25
JPM,HH,TOP,,,0.0,0,0,0.0,0.0,0,49.310001373291016
JPM,LH,TOP,,,0.0,0,0,0.0,0.0,0,49.00999069213867
JPM,LL,BOTTOM,,,0.0,0,0,0.0,0.0,0,46.78998947143555
JPM,LL,BOTTOM,,,0.0,0,0,0.0,0.0,0,46.63999938964844
JPM,HL,BOTTOM,,,0.0,0,0,0.0,0.0,0,47.22999954223633
JPM,HH,TOP,1.0,rsi_value,0.0182,2,1,4.22,-0.4,1,54.66999816894531
JPM,HH,TOP,1.0,rsi_value,0.0364,2,2,10.06,0.0,2,55.619998931884766
JPM,LH,TOP,1.0,rsi_value,0.097,2,0,0.0,0.0,0,54.59000015258789
JPM,HL,BOTTOM,,,0.0,0,0,0.0,0.0,0,50.91999816894531
JPM,HL,BOTTOM,,,0.0,0,0,0.0,0.0,0,52.08000183105469
JPM,HH,TOP,,,0.0,0,0,0.0,0.0,0,56.560001373291016
JPM,HH,TOP,,,0.0,0,0,0.0,0.0,0,56.66999816894531
JPM,LH,TOP,,,0.0,0,0,0.0,0.0,0,56.630001068115234
JPM,LL,BOTTOM,1.0,rsi_value,0.2,3,3,13.37,-0.6,3,50.70000076293945
JPM,LL,BOTTOM,1.0,sigma_tide,0.2303,3,3,13.86,0.0,3,50.529998779296875
JPM,LH,TOP,5.0,rsi_value,-0.1455,3,0,0.0,0.0,0,52.86000061035156
JPM,HH,TOP,6.0,rsi_value,-0.2909,3,0,0.0,0.0,0,53.66999816894531
JPM,LH,TOP,7.0,rsi_value,-0.4364,3,0,0.0,0.0,0,53.25999069213867
JPM,HL,BOTTOM,,,0.0,0,0,0.0,-0.2,0,51.46001052856445
JPM,LL,BOTTOM,,,0.0,0,1,4.0,0.0,1,50.320011138916016
JPM,HL,BOTTOM,1.0,sigma_tide,0.0545,1,0,0.0,0.0,0,51.70000076293945
JPM,HH,TOP,,,0.0,0,0,0.0,0.0,0,54.21001052856445
JPM,HH,TOP,,,0.0,0,0,0.0,0.0,0,54.29999923706055
JPM,HL,BOTTOM,,,0.0,0,0,0.0,0.0,0,52.599998474121094
JPM,LL,BOTTOM,,,0.0,0,0,0.0,0.0,0,51.540000915527344
JPM,HL,BOTTOM,,,0.0,0,0,0.0,0.0,0,52.5099983215332
JPM,HH,TOP,,,0.0,0,0,0.0,0.0,0,57.7400016784668
JPM,HH,TOP,,,0.0,0,0,0.0,0.0,0,59.4900016784668
JPM,LH,TOP,,,0.0,0,0,0.0,0.2,0,58.9900016784668
JPM,HL,BOTTOM,6.0,vwap_sigma_wave,-0.0061,1,1,4.06,0.0,1,54.310001373291016
JPM,HL,BOTTOM,1.0,vwap_sigma_wave,0.0364,1,0,0.0,0.0,0,54.95000076293945
JPM,HH,TOP,,,0.0,0,0,0.0,0.0,0,61.06999969482422
JPM,LH,TOP,,,0.0,0,0,0.0,0.0,0,60.93000030517578
JPM,LL,BOTTOM,7.0,rsi_value,-0.0364,2,0,0.0,0.0,0,53.5099983215332
JPM,LL,BOTTOM,8.0,rsi_value,-0.0606,2,0,0.0,0.0,0,53.310001373291016
JPM,LH,TOP,,,0.0,0,0,0.0,0.0,0,59.189998626708984
JPM,LH,TOP,,,0.0,0,0,0.0,0.0,0,58.63999938964844
JPM,HL,BOTTOM,,,0.0,0,0,0.0,0.0,0,56.22999954223633
JPM,LL,BOTTOM,,,0.0,0,0,0.0,0.0,0,55.90999984741211
JPM,HL,BOTTOM,,,0.0,0,0,0.0,0.0,0,56.34000015258789
JPM,HH,TOP,,,0.0,0,0,0.0,0.0,0,60.939998626708984
JPM,HH,TOP,,,0.0,0,0,0.0,0.0,0,61.630001068115234
JPM,LH,TOP,,,0.0,0,0,0.0,0.0,0,60.150001525878906
JPM,LL,BOTTOM,,,0.0,0,1,5.32,-0.6,1,55.529998779296875
JPM,LL,BOTTOM,1.0,vwap_sigma_wave,0.0545,1,3,14.33,0.0,3,55.08000183105469
JPM,HL,BOTTOM,1.0,kf_rsi_pred_val,0.2061,3,0,0.0,0.0,0,56.20000076293945
JPM,HH,TOP,,,0.0,0,0,0.0,0.0,0,61.380001068115234
JPM,HH,TOP,,,0.0,0,0,0.0,0.0,0,62.70000076293945
JPM,HL,BOTTOM,,,0.0,0,0,0.0,0.0,0,59.15999984741211
JPM,LL,BOTTOM,,,0.0,0,0,0.0,0.0,0,58.43000030517578
JPM,HL,BOTTOM,,,0.0,0,0,0.0,0.0,0,59.77000045776367
JPM,HH,TOP,,,0.0,0,0,0.0,0.0,0,62.959999084472656
JPM,HH,TOP,,,0.0,0,0,0.0,0.0,0,63.150001525878906
JPM,LH,TOP,,,0.0,0,0,0.0,0.0,0,62.58000183105469
JPM,LL,BOTTOM,9.0,vwap_sigma_current,-0.2121,5,0,0.0,0.0,0,55.66999816894531
JPM,LL,BOTTOM,10.0,vwap_sigma_current,-0.2727,5,0,0.0,0.0,0,54.380001068115234
JPM,HH,TOP,,,0.0,0,0,0.0,0.0,0,68.95999908447266
JPM,HH,TOP,,,0.0,0,0,0.0,0.0,0,69.75
JPM,LH,TOP,,,0.0,0,0,0.0,0.0,0,69.0199966430664
JPM,HL,BOTTOM,,,0.0,0,0,0.0,0.0,0,66.80000305175781
JPM,LL,BOTTOM,,,0.0,0,0,0.0,0.0,0,65.43000030517578
JPM,HL,BOTTOM,,,0.0,0,0,0.0,0.0,0,66.11000061035156
JPM,HH,TOP,,,0.0,0,0,0.0,0.0,0,69.0999984741211
JPM,HH,TOP,,,0.0,0,0,0.0,0.0,0,70.08000183105469
JPM,LH,TOP,,,0.0,0,0,0.0,0.0,0,69.63999938964844
JPM,LL,BOTTOM,1.0,vwap_sigma_current,0.2182,4,6,43.4,-1.3,6,60.25
JPM,LL,BOTTOM,1.0,kf_rsi_pred_val,0.497,6,5,35.76,-0.5,5,59.90999984741211
JPM,HL,BOTTOM,1.0,kf_rsi_pred_val,0.6485,6,3,22.86,-0.4,3,62.90999984741211
JPM,LH,TOP,1.0,kf_price_filt_vel,0.6303,6,3,16.77,-0.0,3,64.4800033569336
JPM,LH,TOP,1.0,kf_price_filt_vel,0.5758,6,0,0.0,-0.2,0,64.12999725341797
JPM,LL,BOTTOM,,,0.0,0,0,0.0,0.0,0,59.97999954223633
JPM,LL,BOTTOM,,,0.0,0,0,0.0,0.0,0,59.84000015258789
JPM,HL,BOTTOM,,,0.0,0,0,0.0,0.0,0,60.970001220703125
JPM,HH,TOP,,,0.0,0,0,0.0,-0.2,0,66.44000244140625
JPM,HH,TOP,,,0.0,0,1,4.07,0.0,1,68.45999908447266
JPM,HL,BOTTOM,,,0.0,0,0,0.0,0.0,0,65.61000061035156
JPM,LL,BOTTOM,,,0.0,0,0,0.0,0.0,0,64.06999969482422
JPM,LH,TOP,,,0.0,0,0,0.0,0.0,0,66.0999984741211
JPM,HH,TOP,,,0.0,0,0,0.0,0.0,0,67.52999877929688
JPM,LH,TOP,,,0.0,0,0,0.0,0.0,0,66.27999877929688
JPM,LL,BOTTOM,1.0,rsi_value,0.3879,6,7,34.51,-0.8,7,55.5099983215332
JPM,LL,BOTTOM,1.0,rsi_value,0.3576,7,4,22.43,-0.1,4,55.25
JPM,HL,BOTTOM,1.0,rsi_value,0.1455,7,0,0.0,-0.2,0,56.95000076293945
JPM,LH,TOP,3.0,vwap_sigma_tide,-0.5455,7,0,0.0,0.0,0,57.279998779296875
JPM,HH,TOP,4.0,vwap_sigma_tide,-0.6182,7,0,0.0,0.0,0,59.5
JPM,LL,BOTTOM,,,0.0,0,1,4.42,-0.5,1,55.52000045776367
JPM,LL,BOTTOM,1.0,vwap_sigma_tide,0.0545,1,1,6.27,-0.6,1,53.06999969482422
JPM,HL,BOTTOM,1.0,vwap_sigma_tide,0.097,1,3,28.22,0.0,3,57.4900016784668
JPM,LH,TOP,,,0.0,0,0,0.0,0.0,0,58.75
JPM,HH,TOP,,,0.0,0,0,0.0,0.0,0,60.47999954223633
JPM,HL,BOTTOM,,,0.0,0,0,0.0,0.2,0,58.810001373291016
JPM,LL,BOTTOM,,,0.0,0,0,0.0,0.1,0,57.31999969482422
JPM,HL,BOTTOM,,,0.0,0,0,0.0,-0.0,0,57.7400016784668
JPM,HH,TOP,,,0.0,0,0,0.0,0.0,0,65.69000244140625
JPM,HH,TOP,,,0.0,0,0,0.0,0.0,0,65.80999755859375
JPM,LH,TOP,,,0.0,0,0,0.0,0.0,0,64.63999938964844
JPM,LL,BOTTOM,1.0,kf_price_filt_vel,0.2182,4,4,21.19,-0.2,4,57.61000061035156
JPM,HL,BOTTOM,1.0,kf_price_pred_val,0.3879,4,0,0.0,-0.4,0,59.52000045776367
JPM,HH,TOP,8.0,vwap_sigma_wave,-0.0303,1,0,0.0,0.0,0,90.62000274658203
JPM,HH,TOP,9.0,vwap_sigma_wave,-0.0424,1,0,0.0,0.0,0,93.5999984741211
JPM,LH,TOP,10.0,vwap_sigma_wave,-0.0545,1,0,0.0,0.0,0,92.13999938964844
JPM,HL,BOTTOM,,,0.0,0,0,0.0,-0.4,0,83.9000015258789
JPM,LL,BOTTOM,,,0.0,0,2,9.67,0.0,2,82.1500015258789
JPM,HL,BOTTOM,1.0,vwap_sigma_wave,0.1091,2,0,0.0,0.0,0,83.05999755859375
JPM,HH,TOP,,,0.0,0,0,0.0,0.0,0,94.0199966430664
JPM,LH,TOP,,,0.0,0,0,0.0,0.0,0,93.68000030517578
JPM,HL,BOTTOM,2.0,vwap_sigma_wave,0.0424,1,1,6.53,-0.2,1,88.52999877929688
JPM,LL,BOTTOM,1.0,vwap_sigma_wave,0.0848,1,1,5.78,0.0,1,88.41999816894531
JPM,HH,TOP,2.0,rsi_value,0.1758,2,0,0.0,-0.0,0,115.66999816894531
JPM,HH,TOP,3.0,rsi_value,0.0667,2,0,0.0,-0.1,0,116.87000274658203
JPM,LH,TOP,4.0,rsi_value,-0.0424,2,0,0.0,-0.2,0,114.27999877929688
JPM,HL,BOTTOM,2.0,kf_price_pred_val,-0.2485,2,0,0.0,0.0,0,112.87000274658203
JPM,LL,BOTTOM,3.0,kf_price_pred_val,-0.2242,2,0,0.0,0.0,0,107.87999725341797
JPM,HL,BOTTOM,4.0,kf_price_pred_val,-0.1758,2,0,0.0,0.0,0,110.04000091552734
JPM,HH,TOP,,,0.0,0,0,0.0,0.0,0,118.7699966430664
JPM,LH,TOP,,,0.0,0,0,0.0,0.0,0,117.36000061035156
JPM,LL,BOTTOM,,,0.0,0,0,0.0,-0.2,0,109.94999694824219
JPM,LL,BOTTOM,,,0.0,0,1,4.85,0.0,1,107.01000213623047
JPM,LH,TOP,,,0.0,0,0,0.0,0.0,0,110.62000274658203
JPM,HH,TOP,,,0.0,0,0,0.0,0.0,0,113.37000274658203
JPM,LH,TOP,,,0.0,0,0,0.0,0.0,0,110.30000305175781
JPM,HL,BOTTOM,,,0.0,0,0,0.0,0.0,0,107.91999816894531
JPM,LL,BOTTOM,,,0.0,0,0,0.0,0.0,0,107.23999786376953
JPM,HL,BOTTOM,,,0.0,0,0,0.0,0.0,0,108.43000030517578
JPM,HH,TOP,,,0.0,0,0,0.0,0.0,0,113.41000366210938
JPM,HH,TOP,,,0.0,0,0,0.0,0.0,0,114.29000091552734
JPM,LH,TOP,,,0.0,0,0,0.0,0.0,0,113.86000061035156
JPM,LL,BOTTOM,1.0,vwap_sigma_current,0.0545,1,1,4.1,-0.8,1,104.86000061035156
JPM,LL,BOTTOM,1.0,vwap_sigma_current,0.097,1,4,18.84,0.0,4,103.23999786376953
JPM,HL,BOTTOM,1.0,vwap_sigma_current,0.2909,4,0,0.0,0.0,0,104.93000030517578
JPM,HH,TOP,,,0.0,0,0,0.0,0.0,0,117.62000274658203
JPM,HH,TOP,,,0.0,0,0,0.0,0.0,0,118.62999725341797
JPM,LH,TOP,,,0.0,0,0,0.0,0.0,0,117.8499984741211
JPM,HL,BOTTOM,1.0,vwap_sigma_current,-0.1758,4,1,4.64,-0.8,1,105.25
JPM,LL,BOTTOM,1.0,vwap_sigma_current,-0.2788,4,4,18.87,-0.1,4,103.29000091552734
JPM,HL,BOTTOM,1.0,vwap_sigma_current,-0.1636,4,0,0.0,-0.2,0,104.86000061035156
JPM,LH,TOP,8.0,vwap_sigma_current,-0.2485,4,0,0.0,0.0,0,111.4800033569336
JPM,HH,TOP,9.0,vwap_sigma_current,-0.0424,1,0,0.0,0.0,0,112.37999725341797
JPM,LH,TOP,10.0,vwap_sigma_current,-0.0545,1,0,0.0,0.0,0,111.29000091552734
JPM,HL,BOTTOM,,,0.0,0,0,0.0,0.0,0,106.6500015258789
JPM,HH,TOP,,,0.0,0,0,0.0,1.0,0,112.23999786376953
JPM,LH,TOP,,,0.0,0,0,0.0,0.7,0,107.2300033569336
JPM,LL,BOTTOM,1.0,vwap_sigma_tide,0.3879,6,6,43.0,-0.0,6,92.13999938964844
JPM,LH,TOP,,,0.0,0,0,0.0,0.5,0,107.19000244140625
JPM,LH,TOP,,,0.0,0,0,0.0,0.4,0,106.80000305175781
JPM,HL,BOTTOM,1.0,vwap_sigma_wave,0.0545,1,2,11.07,-0.3,2,98.93000030517578
JPM,HL,BOTTOM,1.0,vwap_sigma_wave,0.1515,2,1,4.19,-0.2,1,99.91999816894531
JPM,HH,TOP,7.0,vwap_sigma_current,-0.0909,2,0,0.0,0.0,0,116.12000274658203
JPM,LH,TOP,8.0,vwap_sigma_current,-0.0606,2,0,0.0,0.0,0,116.05000305175781
JPM,HL,BOTTOM,,,0.0,0,0,0.0,0.2,0,107.05999755859375
JPM,LL,BOTTOM,,,0.0,0,0,0.0,0.1,0,105.95999908447266
JPM,HH,TOP,,,0.0,0,0,0.0,0.0,0,116.36000061035156
JPM,HH,TOP,,,0.0,0,0,0.0,0.0,0,116.83000183105469
JPM,LH,TOP,,,0.0,0,0,0.0,0.0,0,115.70999908447266
JPM,HL,BOTTOM,,,0.0,0,0,0.0,-0.2,0,109.33999633789062
JPM,LL,BOTTOM,,,0.0,0,1,4.4,0.0,1,104.80000305175781
JPM,HL,BOTTOM,1.0,vwap_sigma_wave,0.0545,1,0,0.0,0.0,0,105.19999694824219
JPM,HH,TOP,,,0.0,0,0,0.0,0.0,0,117.91000366210938
JPM,HH,TOP,,,0.0,0,0,0.0,0.0,0,120.2300033569336
JPM,HL,BOTTOM,,,0.0,0,0,0.0,0.0,0,114.37000274658203
JPM,LL,BOTTOM,,,0.0,0,0,0.0,0.0,0,111.81999969482422
JPM,HL,BOTTOM,,,0.0,0,0,0.0,0.0,0,112.62999725341797
JPM,HH,TOP,,,0.0,0,0,0.0,0.0,0,141.08999633789062
JPM,LH,TOP,,,0.0,0,0,0.0,0.0,0,138.33999633789062
JPM,LL,BOTTOM,1.0,sigma_tide,0.1152,8,13,178.92,0.8,13,93.44000244140625
JPM,HL,BOTTOM,1.0,kf_price_pred_val,0.3515,13,9,65.89,0.2,9,100.69999694824219
JPM,LH,TOP,1.0,sigma_tide,0.5455,13,9,59.46,0.3,9,95.95999908447266
JPM,LL,BOTTOM,1.0,sigma_tide,0.6242,13,13,105.51,0.5,13,88.05000305175781
JPM,HL,BOTTOM,1.0,sigma_tide,0.9273,13,9,188.17,-0.3,9,103.91000366210938
JPM,LL,BOTTOM,1.0,kf_price_filt_vel,1.1152,13,13,103.88,0.3,13,88.36000061035156
JPM,HL,BOTTOM,1.0,sigma_tide,1.1758,13,10,69.26,0.2,10,93.76000213623047
JPM,LH,TOP,1.0,kf_conjugation_pred_val,1.0182,13,14,136.55,0.9,14,83.88999938964844
JPM,LL,BOTTOM,1.0,kf_conjugation_pred_val,0.097,14,13,136.5,-2.1,13,79.02999877929688
JPM,HL,BOTTOM,1.0,kf_conjugation_pred_val,0.3152,14,14,173.3,-1.3,14,88.43000030517578
JPM,HH,TOP,1.0,kf_price_filt_vel,0.3212,14,14,136.55,1.2,14,91.7300033569336
JPM,HH,TOP,1.0,kf_conjugation_pred_val,0.2667,14,9,116.87,0.9,9,98.12000274658203
JPM,LH,TOP,1.0,kf_conjugation_pred_val,0.1455,14,9,113.41,1.0,9,91.12999725341797
JPM,LL,BOTTOM,1.0,wave_slope,-0.2,15,9,116.72,-0.6,9,87.51000213623047
JPM,LL,BOTTOM,1.0,wave_slope,-0.3212,15,11,132.15,0.1,11,84.05000305175781
JPM,HH,TOP,1.0,wave_slope,-0.2848,15,7,115.81,0.1,7,94.30000305175781
JPM,HH,TOP,1.0,wave_slope,-0.1455,15,9,141.52,0.3,9,102.76000213623047
JPM,HL,BOTTOM,1.0,wave_slope,-0.4424,15,9,121.23,-1.2,9,90.79000091552734
JPM,LL,BOTTOM,1.0,wave_slope,-0.4545,15,9,105.02,-0.9,9,87.33000183105469
JPM,HL,BOTTOM,1.0,wave_slope,-0.0667,11,9,109.98,-0.2,9,95.18000030517578
JPM,LL,BOTTOM,1.0,current_slope,-0.0061,11,6,74.38,-0.0,6,91.70999908447266
JPM,LL,BOTTOM,1.0,current_slope,0.0242,9,5,66.32,-0.2,5,89.05000305175781
JPM,HL,BOTTOM,1.0,current_slope,-0.0727,9,5,61.74,-0.5,5,89.33999633789062
JPM,LH,TOP,1.0,current_slope,-0.5333,9,4,38.66,0.4,4,95.29000091552734
JPM,HH,TOP,1.0,current_slope,-0.5818,9,3,33.33,0.6,3,97.86000061035156
JPM,LH,TOP,1.0,current_slope,-0.5697,9,3,32.23,0.6,3,95.76000213623047
JPM,LL,BOTTOM,1.0,vwap_spread_current_wave,0.2485,5,7,45.47,-1.1,7,87.02999877929688
JPM,LL,BOTTOM,1.0,vwap_spread_current_wave,0.4,7,8,46.37,-0.9,8,84.02999877929688
JPM,HL,BOTTOM,1.0,vwap_spread_current_wave,0.503,8,7,48.01,-0.5,7,87.5199966430664
JPM,HH,TOP,1.0,d_current_slope,-0.3212,6,3,12.73,-1.1,3,113.44999694824219
JPM,LH,TOP,1.0,d_current_slope,-0.3091,6,4,36.2,-0.9,4,110.54000091552734
JPM,HL,BOTTOM,,,0.0,0,0,0.0,0.0,0,93.30000305175781
JPM,LL,BOTTOM,,,0.0,0,0,0.0,0.0,0,91.27999877929688
JPM,HL,BOTTOM,,,0.0,0,0,0.0,0.0,0,96.2699966430664
JPM,LH,TOP,,,0.0,0,1,4.35,0.0,1,100.63999938964844
JPM,HH,TOP,1.0,geo_phase_angle,0.0545,1,0,0.0,0.0,0,103.81999969482422
JPM,LH,TOP,2.0,geo_phase_angle,0.0424,1,0,0.0,0.0,0,102.94000244140625
JPM,HL,BOTTOM,8.0,geo_phase_angle,-0.0303,1,0,0.0,0.0,0,97.37000274658203
JPM,LL,BOTTOM,9.0,geo_phase_angle,-0.0424,1,0,0.0,0.0,0,97.31999969482422
JPM,LH,TOP,2.0,d_current_slope,0.0848,2,0,0.0,0.0,0,101.33000183105469
JPM,HH,TOP,3.0,d_current_slope,0.0606,2,0,0.0,0.0,0,103.5199966430664
JPM,LL,BOTTOM,1.0,tide_slope,0.1455,1,2,9.14,-0.2,2,92.73999786376953
JPM,LL,BOTTOM,1.0,vwap_sigma_wave,0.2061,2,3,13.83,-0.0,3,92.66000366210938
JPM,HL,BOTTOM,1.0,geo_phase_angle,0.297,3,2,9.27,-0.0,2,93.47000122070312
JPM,LH,TOP,1.0,geo_phase_angle,0.097,2,2,9.3,-0.1,2,102.87999725341797
JPM,HH,TOP,1.0,geo_phase_angle,0.0545,2,2,9.39,0.1,2,103.80999755859375
JPM,HL,BOTTOM,2.0,geo_phase_angle,-0.1091,2,0,0.0,-0.3,0,99.33000183105469
JPM,LL,BOTTOM,3.0,geo_phase_angle,-0.1939,2,1,5.37,-0.2,1,96.54000091552734
JPM,HL,BOTTOM,1.0,geo_phase_angle,-0.2,2,1,4.02,0.0,1,97.16999816894531
JPM,HH,TOP,1.0,d_tide_slope,0.3697,5,5,44.03,-0.4,5,140.35000610351562
JPM,HH,TOP,1.0,tide_accel,0.4242,5,5,45.83,-0.0,5,141.1699981689453
JPM,LH,TOP,1.0,d_tide_slope,0.4424,5,3,34.05,-0.0,3,138.63999938964844
JPM,HL,BOTTOM,1.0,tide_accel,-0.2909,5,3,29.82,-0.4,3,131.5800018310547
JPM,LL,BOTTOM,1.0,d_tide_slope,-0.2545,5,4,31.0,-0.0,4,127.86000061035156
JPM,HL,BOTTOM,1.0,d_tide_slope,-0.1394,5,2,24.25,-0.0,2,130.11000061035156
JPM,HH,TOP,1.0,vwap_spread_tide_wave,0.0,2,2,11.52,-0.0,2,155.08999633789062
