ticker,timestamp,tp_type,price,archetype,is_reversal,preceding_leg_pct,following_leg_pct,preceding_days,following_days,swing_magnitude,rc_signature,full_archetype
PG,2023-05-01 00:00:00+00:00,MAX,144.84815979003906,HH,True,15.36,-8.99,53,30,NORMAL,T(+)C(+)W(+),HH
PG,2023-05-31 00:00:00+00:00,MIN,131.83155822753906,HL,True,-8.99,10.93,30,69,NORMAL,T(+)C(+)W(-),HL
PG,2023-08-08 00:00:00+00:00,MAX,146.244873046875,HH,True,10.93,-8.97,69,64,NORMAL,T(+)C(+)W(+),HH
PG,2023-10-11 00:00:00+00:00,MIN,133.12762451171875,HL,True,-8.97,8.03,64,50,NORMAL,T(+)C(-)W(-),HL
PG,2023-11-30 00:00:00+00:00,MAX,143.82342529296875,LH,True,8.03,-6.26,50,20,MINOR,T(+)C(+)W(+),HH_TO_LH
PG,2023-12-20 00:00:00+00:00,MIN,134.82041931152344,HL,True,-6.26,20.31,20,222,MAJOR,T(+)C(+)W(-),HL
PG,2024-07-29 00:00:00+00:00,MAX,162.20651245117188,HH,True,20.31,-5.4,222,2,MINOR,T(+)C(+)W(+),HH
PG,2024-07-31 00:00:00+00:00,MIN,153.4532928466797,HL,True,-5.4,10.59,2,41,NORMAL,T(+)C(+)W(-),HL
PG,2024-09-10 00:00:00+00:00,MAX,169.70928955078125,HH,True,10.59,-8.88,41,57,NORMAL,T(+)C(+)W(+),HH
PG,2024-11-06 00:00:00+00:00,MIN,154.6339874267578,HL,True,-8.88,11.58,57,26,NORMAL,T(+)C(-)W(-),HL
PG,2024-12-02 00:00:00+00:00,MAX,172.54100036621094,HH,True,11.58,-11.76,26,39,NORMAL,T(+)C(-)W(+),HH
PG,2025-01-10 00:00:00+00:00,MIN,152.24317932128906,LL,True,-11.76,11.84,39,59,NORMAL,T(+)C(-)W(-),LL
PG,2025-03-10 00:00:00+00:00,MAX,170.27000427246094,LH,True,11.84,-7.61,59,15,NORMAL,T(+)C(+)W(+),HH_TO_LH
PG,2025-03-25 00:00:00+00:00,MIN,157.31573486328125,HL,True,-7.61,5.86,15,9,MINOR,T(+)C(+)W(-),LL_TO_HL
PG,2025-04-03 00:00:00+00:00,MAX,166.53150939941406,LH,True,5.86,-8.12,9,5,NORMAL,T(+)C(+)W(+),LH
PG,2025-04-08 00:00:00+00:00,MIN,153.00729370117188,LL,True,-8.12,7.73,5,9,NORMAL,T(+)C(+)W(-),LL
PG,2025-04-17 00:00:00+00:00,MAX,164.83132934570312,LH,True,7.73,-7.03,9,22,NORMAL,T(+)C(-)W(+),LH
PG,2025-05-09 00:00:00+00:00,MIN,153.25146484375,HL,True,-7.03,7.76,22,21,NORMAL,T(+)C(-)W(-),LL_TO_HL
PG,2025-05-30 00:00:00+00:00,MAX,165.1394805908203,HH,True,7.76,-10.83,21,62,NORMAL,T(-)C(-)W(+),HH
PG,2025-07-31 00:00:00+00:00,MIN,147.2627410888672,LL,True,-10.83,6.55,62,48,MINOR,T(-)C(-)W(-),LL
PG,2025-09-17 00:00:00+00:00,MAX,156.91258239746094,LH,True,6.55,-13.11,48,82,NORMAL,T(-)C(+)W(-),HH_TO_LH
PG,2025-12-08 00:00:00+00:00,MIN,136.33807373046875,LL,True,-13.11,6.85,82,9,MINOR,T(-)C(-)W(-),LL
PG,2025-12-17 00:00:00+00:00,MAX,145.67103576660156,LH,True,6.85,-6.61,9,21,MINOR,T(-)C(-)W(+),LH
PG,2026-01-07 00:00:00+00:00,MIN,136.04241943359375,LL,True,-6.61,21.98,21,51,MAJOR,T(-)C(-)W(-),LL
PG,2026-02-27 00:00:00+00:00,MAX,165.95037841796875,HH,True,21.98,-15.49,51,39,MAJOR,T(-)C(+)W(+),HH
PG,2026-04-07 00:00:00+00:00,MIN,140.24395751953125,HL,True,-15.49,6.36,39,21,MINOR,T(-)C(-)W(-),LL_TO_HL
PG,2026-04-28 00:00:00+00:00,MAX,149.1699981689453,LH,True,6.36,0.0,21,0,MINOR,T(-)C(-)W(+),HH_TO_LH
QQQ,1999-03-23 14:30:00+00:00,MIN,48.8125,LL,True,0.0,14.34,0,16,NORMAL,UNKNOWN,LL
QQQ,1999-04-09 13:30:00+00:00,MAX,55.8125,HH,True,14.34,-11.25,16,10,NORMAL,UNKNOWN,HH
QQQ,1999-04-19 13:30:00+00:00,MIN,49.53125,HL,True,-11.25,14.24,10,7,NORMAL,UNKNOWN,LL_TO_HL
QQQ,1999-04-26 13:30:00+00:00,MAX,56.585935,HH,True,14.24,-7.72,7,10,NORMAL,UNKNOWN,HH
QQQ,1999-05-06 13:30:00+00:00,MIN,52.21875,HL,True,-7.72,6.22,10,6,MINOR,UNKNOWN,HL
QQQ,1999-05-12 13:30:00+00:00,MAX,55.46875,LH,True,6.22,-10.14,6,13,NORMAL,UNKNOWN,HH_TO_LH
QQQ,1999-05-25 13:30:00+00:00,MIN,49.84375,LL,True,-10.14,7.65,13,13,NORMAL,UNKNOWN,LL
QQQ,1999-06-07 13:30:00+00:00,MAX,53.65625,LH,True,7.65,-5.31,13,7,MINOR,UNKNOWN,LH
QQQ,1999-06-14 13:30:00+00:00,MIN,50.804685,HL,True,-5.31,20.81,7,32,MAJOR,UNKNOWN,LL_TO_HL
QQQ,1999-07-16 13:30:00+00:00,MAX,61.375,HH,True,20.81,-11.81,32,25,NORMAL,UNKNOWN,HH
QQQ,1999-08-10 13:30:00+00:00,MIN,54.125,HL,True,-11.81,17.25,25,41,MAJOR,UNKNOWN,HL
QQQ,1999-09-20 13:30:00+00:00,MAX,63.460935,HH,True,17.25,-6.14,41,9,MINOR,UNKNOWN,HH
QQQ,1999-09-29 13:30:00+00:00,MIN,59.5625,HL,True,-6.14,8.55,9,12,NORMAL,UNKNOWN,HL
QQQ,1999-10-11 13:30:00+00:00,MAX,64.65625,HH,True,8.55,-8.57,12,7,NORMAL,UNKNOWN,HH
QQQ,1999-10-18 13:30:00+00:00,MIN,59.117185,LL,True,-8.57,60.27,7,77,EXTREME,UNKNOWN,LL
QQQ,2000-01-03 14:30:00+00:00,MAX,94.75,HH,True,60.27,-14.78,77,3,NORMAL,UNKNOWN,HH
QQQ,2000-01-06 14:30:00+00:00,MIN,80.75,HL,True,-14.78,14.24,3,4,NORMAL,UNKNOWN,LL_TO_HL
QQQ,2000-01-10 14:30:00+00:00,MAX,92.25,LH,True,14.24,-6.17,4,2,MINOR,UNKNOWN,HH_TO_LH
QQQ,2000-01-12 14:30:00+00:00,MIN,86.5625,HL,True,-6.17,11.19,2,9,NORMAL,UNKNOWN,HL
QQQ,2000-01-21 14:30:00+00:00,MAX,96.25,HH,True,11.19,-10.91,9,7,NORMAL,UNKNOWN,HH
QQQ,2000-01-28 14:30:00+00:00,MIN,85.75,LL,True,-10.91,34.11,7,41,EXTREME,UNKNOWN,LL
QQQ,2000-03-09 14:30:00+00:00,MAX,115.0,HH,True,34.11,-10.46,41,6,NORMAL,T(+)C(+)W(+),HH
QQQ,2000-03-15 14:30:00+00:00,MIN,102.96875,HL,True,-10.46,14.48,6,9,NORMAL,T(+)C(+)W(+),LL_TO_HL
QQQ,2000-03-24 14:30:00+00:00,MAX,117.875,HH,True,14.48,-16.01,9,11,MAJOR,T(+)C(+)W(+),HH
QQQ,2000-04-05 13:30:00+00:00,MIN,99.0,LL,True,-16.01,7.07,11,2,NORMAL,T(+)C(+)W(-),LL
QQQ,2000-04-07 13:30:00+00:00,MAX,106.0,LH,True,7.07,-24.76,2,7,MAJOR,T(+)C(+)W(-),HH_TO_LH
QQQ,2000-04-14 13:30:00+00:00,MIN,79.75,LL,True,-24.76,15.05,7,4,MAJOR,T(+)C(+)W(-),LL
QQQ,2000-04-18 13:30:00+00:00,MAX,91.75,LH,True,15.05,-7.36,4,6,NORMAL,T(+)C(+)W(-),LH
QQQ,2000-04-24 13:30:00+00:00,MIN,85.0,HL,True,-7.36,12.65,6,7,NORMAL,T(+)C(-)W(-),LL_TO_HL
QQQ,2000-05-01 13:30:00+00:00,MAX,95.75,HH,True,12.65,-16.45,7,9,MAJOR,T(+)C(-)W(-),HH
QQQ,2000-05-10 13:30:00+00:00,MIN,80.0,LL,True,-16.45,13.83,9,6,NORMAL,T(+)C(-)W(-),LL
QQQ,2000-05-16 13:30:00+00:00,MAX,91.0625,LH,True,13.83,-17.5,6,7,MAJOR,T(+)C(-)W(-),HH_TO_LH
QQQ,2000-05-23 13:30:00+00:00,MIN,75.125,LL,True,-17.5,31.36,7,29,EXTREME,T(+)C(-)W(-),LL
QQQ,2000-06-21 13:30:00+00:00,MAX,98.6875,HH,True,31.36,-7.54,29,14,NORMAL,T(+)C(-)W(+),HH
QQQ,2000-07-05 13:30:00+00:00,MIN,91.25,HL,True,-7.54,11.16,14,12,NORMAL,T(+)C(+)W(+),LL_TO_HL
QQQ,2000-07-17 13:30:00+00:00,MAX,101.4375,HH,True,11.16,-14.42,12,11,NORMAL,T(+)C(+)W(+),HH
QQQ,2000-07-28 13:30:00+00:00,MIN,86.8125,LL,True,-14.42,18.07,11,35,MAJOR,T(+)C(+)W(+),LL
QQQ,2000-09-01 13:30:00+00:00,MAX,102.5,HH,True,18.07,-12.38,35,17,NORMAL,T(+)C(+)W(+),HH
QQQ,2000-09-18 13:30:00+00:00,MIN,89.8125,HL,True,-12.38,5.43,17,2,MINOR,T(+)C(+)W(-),LL_TO_HL
QQQ,2000-09-20 13:30:00+00:00,MAX,94.6875,LH,True,5.43,-20.66,2,22,MAJOR,T(+)C(+)W(-),HH_TO_LH
QQQ,2000-10-12 13:30:00+00:00,MIN,75.125,LL,True,-20.66,14.89,22,8,NORMAL,T(+)C(-)W(-),LL
QQQ,2000-10-20 13:30:00+00:00,MAX,86.3125,LH,True,14.89,-11.06,8,10,NORMAL,T(+)C(-)W(-),LH
QQQ,2000-10-30 14:30:00+00:00,MIN,76.76562,HL,True,-11.06,8.2,10,4,NORMAL,T(-)C(-)W(-),LL_TO_HL
QQQ,2000-11-03 14:30:00+00:00,MAX,83.0625,LH,True,8.2,-15.65,4,10,MAJOR,T(-)C(-)W(+),LH
QQQ,2000-11-13 14:30:00+00:00,MIN,70.0625,LL,True,-15.65,10.44,10,2,NORMAL,T(-)C(-)W(-),LL
QQQ,2000-11-15 14:30:00+00:00,MAX,77.375,LH,True,10.44,-13.89,2,7,NORMAL,T(-)C(-)W(-),LH
QQQ,2000-11-22 14:30:00+00:00,MIN,66.625,LL,True,-13.89,5.72,7,2,MINOR,T(-)C(-)W(-),LL
QQQ,2000-11-24 14:30:00+00:00,MAX,70.4375,LH,True,5.72,-10.65,2,5,NORMAL,T(-)C(-)W(-),LH
QQQ,2000-11-29 14:30:00+00:00,MIN,62.9375,LL,True,-10.65,12.31,5,6,NORMAL,T(-)C(-)W(-),LL
QQQ,2000-12-05 14:30:00+00:00,MAX,70.6875,HH,True,12.31,-5.92,6,2,MINOR,T(-)C(-)W(-),HH
QQQ,2000-12-07 14:30:00+00:00,MIN,66.5,HL,True,-5.92,11.84,2,4,NORMAL,T(-)C(-)W(-),LL_TO_HL
QQQ,2000-12-11 14:30:00+00:00,MAX,74.375,HH,True,11.84,-25.06,4,9,MAJOR,T(-)C(-)W(-),HH
QQQ,2000-12-20 14:30:00+00:00,MIN,55.73437,LL,True,-25.06,10.46,9,7,NORMAL,T(-)C(-)W(-),LL
QQQ,2000-12-27 14:30:00+00:00,MAX,61.5625,LH,True,10.46,-13.2,7,6,NORMAL,T(-)C(-)W(-),HH_TO_LH
QQQ,2001-01-02 14:30:00+00:00,MIN,53.4375,LL,True,-13.2,16.84,6,1,MAJOR,T(-)C(-)W(-),LL
QQQ,2001-01-03 14:30:00+00:00,MAX,62.4375,HH,True,16.84,-9.31,1,2,NORMAL,T(-)C(-)W(-),HH
QQQ,2001-01-05 14:30:00+00:00,MIN,56.625,HL,True,-9.31,19.67,2,18,MAJOR,T(-)C(-)W(-),LL_TO_HL
QQQ,2001-01-23 14:30:00+00:00,MAX,67.76562,HH,True,19.67,-18.4,18,21,MAJOR,T(-)C(-)W(+),HH
QQQ,2001-02-13 14:30:00+00:00,MIN,55.3,LL,True,-18.4,5.61,21,2,MINOR,T(-)C(-)W(-),LL
QQQ,2001-02-15 14:30:00+00:00,MAX,58.39999,LH,True,5.61,-20.03,2,15,MAJOR,T(-)C(-)W(-),HH_TO_LH
QQQ,2001-03-02 14:30:00+00:00,MIN,46.7,LL,True,-20.03,5.82,15,5,MINOR,T(-)C(-)W(-),LL
QQQ,2001-03-07 14:30:00+00:00,MAX,49.42,LH,True,5.82,-14.41,5,5,NORMAL,T(-)C(-)W(-),LH
QQQ,2001-03-12 14:30:00+00:00,MIN,42.3,LL,True,-14.41,5.08,5,1,MINOR,T(-)C(-)W(-),LL
QQQ,2001-03-13 14:30:00+00:00,MAX,44.45,LH,True,5.08,-7.54,1,3,NORMAL,T(-)C(-)W(-),LH
QQQ,2001-03-16 14:30:00+00:00,MIN,41.10001,LL,True,-7.54,5.26,3,3,MINOR,T(-)C(-)W(-),LL
QQQ,2001-03-19 14:30:00+00:00,MAX,43.25999,LH,True,5.26,-6.73,3,1,MINOR,T(-)C(-)W(-),LH
QQQ,2001-03-20 14:30:00+00:00,MIN,40.35001,LL,True,-6.73,7.19,1,7,NORMAL,T(-)C(-)W(-),LL
QQQ,2001-03-27 14:30:00+00:00,MAX,43.25,LH,True,7.19,-21.27,7,7,MAJOR,T(-)C(-)W(-),LH
QQQ,2001-04-04 13:30:00+00:00,MIN,34.05,LL,True,-21.27,25.7,7,8,MAJOR,T(-)C(-)W(-),LL
QQQ,2001-04-12 13:30:00+00:00,MAX,42.8,LH,True,25.7,-5.96,8,4,MINOR,T(-)C(-)W(-),LH
QQQ,2001-04-16 13:30:00+00:00,MIN,40.25,HL,True,-5.96,20.25,4,4,MAJOR,T(-)C(-)W(-),LL_TO_HL
QQQ,2001-04-20 13:30:00+00:00,MAX,48.39999,HH,True,20.25,-9.19,4,6,NORMAL,T(-)C(-)W(+),HH
QQQ,2001-04-26 13:30:00+00:00,MIN,43.95,HL,True,-9.19,11.44,6,6,NORMAL,T(-)C(-)W(+),HL
QQQ,2001-05-02 13:30:00+00:00,MAX,48.98,HH,True,11.44,-8.49,6,12,NORMAL,T(-)C(-)W(+),HH
QQQ,2001-05-14 13:30:00+00:00,MIN,44.82001,HL,True,-8.49,13.9,12,7,NORMAL,T(-)C(-)W(+),HL
QQQ,2001-05-21 13:30:00+00:00,MAX,51.05,HH,True,13.9,-12.97,7,9,NORMAL,T(-)C(+)W(+),HH
QQQ,2001-05-30 13:30:00+00:00,MIN,44.42999,LL,True,-12.97,9.61,9,8,NORMAL,T(-)C(+)W(+),LL
QQQ,2001-06-07 13:30:00+00:00,MAX,48.7,LH,True,9.61,-14.13,8,12,NORMAL,T(-)C(+)W(+),HH_TO_LH
QQQ,2001-06-19 13:30:00+00:00,MIN,41.82001,LL,True,-14.13,9.28,12,10,NORMAL,T(-)C(+)W(-),LL
QQQ,2001-06-29 13:30:00+00:00,MAX,45.7,LH,True,9.28,-11.38,10,11,NORMAL,T(-)C(+)W(-),LH
QQQ,2001-07-10 13:30:00+00:00,MIN,40.5,LL,True,-11.38,7.65,11,2,NORMAL,T(-)C(-)W(-),LL
QQQ,2001-07-12 13:30:00+00:00,MAX,43.60001,LH,True,7.65,-7.91,2,12,NORMAL,T(-)C(-)W(-),LH
QQQ,2001-07-24 13:30:00+00:00,MIN,40.14999,LL,True,-7.91,9.36,12,9,NORMAL,T(-)C(-)W(-),LL
QQQ,2001-08-02 13:30:00+00:00,MAX,43.91,HH,True,9.36,-16.44,9,19,MAJOR,T(-)C(-)W(-),HH
QQQ,2001-08-21 13:30:00+00:00,MIN,36.69,LL,True,-16.44,7.25,19,6,NORMAL,T(-)C(-)W(-),LL
QQQ,2001-08-27 13:30:00+00:00,MAX,39.35001,LH,True,7.25,-28.36,6,25,MAJOR,T(-)C(-)W(-),HH_TO_LH
QQQ,2001-09-21 13:30:00+00:00,MIN,28.19,LL,True,-28.36,24.02,25,25,MAJOR,T(-)C(-)W(-),LL
QQQ,2001-10-16 13:30:00+00:00,MAX,34.96001,LH,True,24.02,-7.18,25,1,NORMAL,T(-)C(-)W(+),LH
QQQ,2001-10-17 13:30:00+00:00,MIN,32.45,HL,True,-7.18,13.41,1,8,NORMAL,T(-)C(-)W(+),LL_TO_HL
QQQ,2001-10-25 13:30:00+00:00,MAX,36.8,HH,True,13.41,-9.29,8,5,NORMAL,T(-)C(-)W(+),HH
QQQ,2001-10-30 14:30:00+00:00,MIN,33.38,HL,True,-9.29,28.55,5,37,MAJOR,T(-)C(-)W(+),HL
QQQ,2001-12-06 14:30:00+00:00,MAX,42.91,HH,True,28.55,-9.6,37,14,NORMAL,T(-)C(+)W(+),HH
QQQ,2001-12-20 14:30:00+00:00,MIN,38.78999,HL,True,-9.6,7.42,14,15,NORMAL,T(-)C(+)W(+),HL
QQQ,2002-01-04 14:30:00+00:00,MAX,41.67,LH,True,7.42,-15.55,15,34,MAJOR,T(-)C(+)W(-),HH_TO_LH
QQQ,2002-02-07 14:30:00+00:00,MIN,35.19,LL,True,-15.55,5.0,34,6,MINOR,T(-)C(-)W(-),LL
QQQ,2002-02-13 14:30:00+00:00,MAX,36.95,LH,True,5.0,-9.39,6,8,NORMAL,T(-)C(-)W(-),LH
QQQ,2002-02-21 14:30:00+00:00,MIN,33.48,LL,True,-9.39,15.5,8,15,MAJOR,T(-)C(-)W(-),LL
QQQ,2002-03-08 14:30:00+00:00,MAX,38.67,HH,True,15.5,-14.66,15,33,NORMAL,T(-)C(-)W(+),HH
QQQ,2002-04-11 13:30:00+00:00,MIN,33.0,LL,True,-14.66,6.67,33,5,MINOR,T(-)C(-)W(-),LL
QQQ,2002-04-16 13:30:00+00:00,MAX,35.2,LH,True,6.67,-18.47,5,21,MAJOR,T(-)C(-)W(-),HH_TO_LH
QQQ,2002-05-07 13:30:00+00:00,MIN,28.7,LL,True,-18.47,10.7,21,1,NORMAL,T(-)C(-)W(-),LL
QQQ,2002-05-08 13:30:00+00:00,MAX,31.77,LH,True,10.7,-6.96,1,2,MINOR,T(-)C(-)W(-),LH
QQQ,2002-05-10 13:30:00+00:00,MIN,29.56,HL,True,-6.96,11.4,2,7,NORMAL,T(-)C(-)W(-),LL_TO_HL
QQQ,2002-05-17 13:30:00+00:00,MAX,32.92999,HH,True,11.4,-16.61,7,25,MAJOR,T(-)C(-)W(-),HH
QQQ,2002-06-11 13:30:00+00:00,MIN,27.46001,LL,True,-16.61,5.68,25,7,MINOR,T(-)C(-)W(-),LL
QQQ,2002-06-18 13:30:00+00:00,MAX,29.02,LH,True,5.68,-17.47,7,14,MAJOR,T(-)C(-)W(-),HH_TO_LH
QQQ,2002-07-02 13:30:00+00:00,MIN,23.95,LL,True,-17.47,9.98,14,3,NORMAL,T(-)C(-)W(-),LL
QQQ,2002-07-05 13:30:00+00:00,MAX,26.34,LH,True,9.98,-9.26,3,5,NORMAL,T(-)C(-)W(-),LH
QQQ,2002-07-10 13:30:00+00:00,MIN,23.89999,LL,True,-9.26,7.32,5,7,NORMAL,T(-)C(-)W(-),LL
QQQ,2002-07-17 13:30:00+00:00,MAX,25.64999,LH,True,7.32,-12.67,7,6,NORMAL,T(-)C(-)W(-),LH
QQQ,2002-07-23 13:30:00+00:00,MIN,22.39999,LL,True,-12.67,5.45,6,1,MINOR,T(-)C(-)W(-),LL
QQQ,2002-07-24 13:30:00+00:00,MAX,23.62,LH,True,5.45,-5.8,1,1,MINOR,T(-)C(-)W(-),LH
QQQ,2002-07-25 13:30:00+00:00,MIN,22.25,LL,True,-5.8,9.26,1,5,NORMAL,T(-)C(-)W(-),LL
QQQ,2002-07-30 13:30:00+00:00,MAX,24.31,HH,True,9.26,-11.81,5,6,NORMAL,T(-)C(-)W(-),HH
QQQ,2002-08-05 13:30:00+00:00,MIN,21.44,LL,True,-11.81,22.01,6,17,MAJOR,T(-)C(-)W(-),LL
QQQ,2002-08-22 13:30:00+00:00,MAX,26.16,HH,True,22.01,-15.25,17,14,MAJOR,T(-)C(-)W(+),HH
QQQ,2002-09-05 13:30:00+00:00,MIN,22.17,HL,True,-15.25,6.68,14,5,MINOR,T(-)C(-)W(-),LL_TO_HL
QQQ,2002-09-10 13:30:00+00:00,MAX,23.64999,LH,True,6.68,-12.39,5,20,NORMAL,T(-)C(-)W(-),HH_TO_LH
QQQ,2002-09-30 13:30:00+00:00,MIN,20.72,LL,True,-12.39,6.08,20,1,MINOR,T(-)C(-)W(-),LL
QQQ,2002-10-01 13:30:00+00:00,MAX,21.98,LH,True,6.08,-8.74,1,8,NORMAL,T(-)C(-)W(-),LH
QQQ,2002-10-09 13:30:00+00:00,MIN,20.06,LL,True,-8.74,31.95,8,28,EXTREME,T(-)C(-)W(-),LL
QQQ,2002-11-06 14:30:00+00:00,MAX,26.47,HH,True,31.95,-8.16,28,5,NORMAL,T(-)C(-)W(+),HH
QQQ,2002-11-11 14:30:00+00:00,MIN,24.31,HL,True,-8.16,15.18,5,21,MAJOR,T(-)C(+)W(+),LL_TO_HL
QQQ,2002-12-02 14:30:00+00:00,MAX,28.0,HH,True,15.18,-12.96,21,29,NORMAL,T(-)C(+)W(+),HH
QQQ,2002-12-31 14:30:00+00:00,MIN,24.37,HL,True,-12.96,11.2,29,10,NORMAL,T(-)C(+)W(-),HL
QQQ,2003-01-10 14:30:00+00:00,MAX,27.10001,LH,True,11.2,-12.14,10,28,NORMAL,T(-)C(+)W(+),HH_TO_LH
QQQ,2003-02-07 14:30:00+00:00,MIN,23.81,LL,True,-12.14,6.05,28,11,MINOR,T(-)C(-)W(-),LL
QQQ,2003-02-18 14:30:00+00:00,MAX,25.25,LH,True,6.05,-5.74,11,21,MINOR,T(-)C(-)W(-),LH
QQQ,2003-03-11 14:30:00+00:00,MIN,23.8,LL,True,-5.74,14.16,21,10,NORMAL,T(-)C(-)W(+),LL
QQQ,2003-03-21 14:30:00+00:00,MAX,27.17,HH,True,14.16,-7.07,10,10,NORMAL,T(-)C(-)W(+),HH
QQQ,2003-03-31 14:30:00+00:00,MIN,25.25,HL,True,-7.07,27.84,10,98,MAJOR,T(-)C(-)W(+),LL_TO_HL
QQQ,2003-07-08 13:30:00+00:00,MAX,32.28,HH,True,27.84,-6.85,98,31,MINOR,T(+)C(+)W(+),HH
QQQ,2003-08-08 13:30:00+00:00,MIN,30.07001,HL,True,-6.85,15.66,31,41,MAJOR,T(+)C(+)W(-),HL
QQQ,2003-09-18 13:30:00+00:00,MAX,34.78,HH,True,15.66,-6.79,41,12,MINOR,T(+)C(+)W(+),HH
QQQ,2003-09-30 13:30:00+00:00,MIN,32.42,HL,True,-6.79,10.85,12,37,NORMAL,T(+)C(+)W(-),HL
QQQ,2003-11-06 14:30:00+00:00,MAX,35.939,HH,True,10.85,-5.73,37,12,MINOR,T(+)C(+)W(+),HH
QQQ,2003-11-18 14:30:00+00:00,MIN,33.88,HL,True,-5.73,13.9,12,69,NORMAL,T(+)C(+)W(+),HL
QQQ,2004-01-26 14:30:00+00:00,MAX,38.59,HH,True,13.9,-11.82,69,57,NORMAL,T(+)C(+)W(+),HH
QQQ,2004-03-23 14:30:00+00:00,MIN,34.03,HL,True,-11.82,10.05,57,12,NORMAL,T(+)C(-)W(-),HL
QQQ,2004-04-05 13:30:00+00:00,MAX,37.45,LH,True,10.05,-8.09,12,42,NORMAL,T(+)C(-)W(+),HH_TO_LH
QQQ,2004-05-17 13:30:00+00:00,MIN,34.42,HL,True,-8.09,9.65,42,44,NORMAL,T(+)C(-)W(-),HL
QQQ,2004-06-30 13:30:00+00:00,MAX,37.74001,HH,True,9.65,-13.96,44,43,NORMAL,T(+)C(+)W(+),HH
QQQ,2004-08-12 13:30:00+00:00,MIN,32.47,LL,True,-13.96,24.66,43,124,MAJOR,T(+)C(-)W(-),LL
QQQ,2004-12-14 14:30:00+00:00,MAX,40.47701,HH,True,24.66,-14.26,124,126,NORMAL,T(+)C(+)W(+),HH
QQQ,2005-04-20 13:30:00+00:00,MIN,34.70399,HL,True,-14.26,11.4,126,43,NORMAL,T(+)C(-)W(-),LL_TO_HL
QQQ,2005-06-02 13:30:00+00:00,MAX,38.66,LH,True,11.4,-5.01,43,29,MINOR,T(+)C(+)W(+),HH_TO_LH
QQQ,2005-07-01 13:30:00+00:00,MIN,36.72501,HL,True,-5.01,9.14,29,32,NORMAL,T(+)C(+)W(-),HL
QQQ,2005-08-02 13:30:00+00:00,MAX,40.08,HH,True,9.14,-6.47,32,71,MINOR,T(+)C(+)W(+),HH
QQQ,2005-10-12 13:30:00+00:00,MIN,37.487,HL,True,-6.47,15.27,71,91,MAJOR,T(+)C(-)W(-),HL
QQQ,2006-01-11 14:30:00+00:00,MAX,43.21001,HH,True,15.27,-6.29,91,33,MINOR,T(+)C(+)W(+),HH
QQQ,2006-02-13 14:30:00+00:00,MIN,40.49001,HL,True,-6.29,5.53,33,51,MINOR,T(+)C(-)W(-),HL
QQQ,2006-04-06 13:30:00+00:00,MAX,42.73,LH,True,5.53,-16.45,51,106,MAJOR,T(+)C(-)W(+),HH_TO_LH
QQQ,2006-07-21 13:30:00+00:00,MIN,35.7,LL,True,-16.45,27.23,106,216,MAJOR,T(-)C(-)W(-),LL
QQQ,2007-02-22 14:30:00+00:00,MAX,45.42,HH,True,27.23,-7.2,216,11,NORMAL,T(+)C(+)W(+),HH
QQQ,2007-03-05 14:30:00+00:00,MIN,42.14999,HL,True,-7.2,19.38,11,135,MAJOR,T(+)C(+)W(-),LL_TO_HL
QQQ,2007-07-19 13:30:00+00:00,MAX,50.32001,HH,True,19.38,-9.68,135,28,NORMAL,T(+)C(+)W(+),HH
QQQ,2007-08-16 13:30:00+00:00,MIN,45.45,HL,True,-9.68,21.08,28,76,MAJOR,T(+)C(+)W(-),HL
QQQ,2007-10-31 13:30:00+00:00,MAX,55.03,HH,True,21.08,-11.45,76,12,NORMAL,T(+)C(+)W(+),HH
QQQ,2007-11-12 14:30:00+00:00,MIN,48.73,HL,True,-11.45,7.82,12,28,NORMAL,T(+)C(+)W(-),HL
QQQ,2007-12-10 14:30:00+00:00,MAX,52.53999,LH,True,7.82,-5.35,28,7,MINOR,T(+)C(-)W(+),HH_TO_LH
QQQ,2007-12-17 14:30:00+00:00,MIN,49.73,HL,True,-5.35,5.57,7,9,MINOR,T(+)C(-)W(+),HL
QQQ,2007-12-26 14:30:00+00:00,MAX,52.5,LH,True,5.57,-21.41,9,74,MAJOR,T(+)C(-)W(+),LH
QQQ,2008-03-10 13:30:00+00:00,MIN,41.25999,LL,True,-21.41,22.52,74,87,MAJOR,T(+)C(-)W(-),LL
QQQ,2008-06-05 13:30:00+00:00,MAX,50.55,LH,True,22.52,-12.5,87,39,NORMAL,T(-)C(+)W(+),LH
QQQ,2008-07-14 13:30:00+00:00,MIN,44.23,HL,True,-12.5,9.09,39,31,NORMAL,T(-)C(-)W(-),LL_TO_HL
QQQ,2008-08-14 13:30:00+00:00,MAX,48.25,LH,True,9.09,-16.66,31,34,MAJOR,T(-)C(-)W(+),LH
QQQ,2008-09-17 13:30:00+00:00,MIN,40.21001,LL,True,-16.66,6.69,34,2,MINOR,T(-)C(-)W(-),LL
QQQ,2008-09-19 13:30:00+00:00,MAX,42.89999,LH,True,6.69,-26.99,2,21,MAJOR,T(-)C(-)W(-),LH
QQQ,2008-10-10 13:30:00+00:00,MIN,31.32001,LL,True,-26.99,12.16,21,3,NORMAL,T(-)C(-)W(-),LL
QQQ,2008-10-13 13:30:00+00:00,MAX,35.13,LH,True,12.16,-12.89,3,2,NORMAL,T(-)C(-)W(-),LH
QQQ,2008-10-15 13:30:00+00:00,MIN,30.60001,LL,True,-12.89,8.5,2,5,NORMAL,T(-)C(-)W(-),LL
