ticker,timestamp,tp_type,price,prev_leg_pct,next_leg_pct,prev_duration_days,next_duration_days,classification
SPY,2021-12-08 14:30:00+00:00,MAX,469.52,6.38,-6.63,0,0,HIGHER_HIGH
SPY,2021-12-09 00:00:00+00:00,MIN,438.387939453125,-6.63,6.38,0,0,LOWER_LOW
SPY,2021-12-09 14:30:00+00:00,MAX,466.35,6.38,-5.11,0,0,LOWER_HIGH
SPY,2021-12-10 00:00:00+00:00,MIN,442.5146179199219,-5.11,6.38,0,0,HIGHER_LOW
SPY,2021-12-10 14:30:00+00:00,MAX,470.74,6.38,-6.83,0,2,HIGHER_HIGH
SPY,2021-12-13 00:00:00+00:00,MIN,438.5947570800781,-6.83,6.38,2,0,LOWER_LOW
SPY,2021-12-13 14:30:00+00:00,MAX,466.57,6.38,-6.64,0,0,LOWER_HIGH
SPY,2021-12-14 00:00:00+00:00,MIN,435.5771789550781,-6.64,8.04,0,1,LOWER_LOW
SPY,2021-12-15 14:30:00+00:00,MAX,470.6,8.04,-6.82,1,0,HIGHER_HIGH
SPY,2021-12-16 00:00:00+00:00,MIN,438.4820251464844,-6.82,6.38,0,0,HIGHER_LOW
SPY,2021-12-16 14:30:00+00:00,MAX,466.45,6.38,-7.0,0,0,LOWER_HIGH
SPY,2021-12-17 00:00:00+00:00,MIN,433.8152160644531,-7.0,6.01,0,0,LOWER_LOW
SPY,2021-12-17 14:30:00+00:00,MAX,459.87,6.01,-6.67,0,2,LOWER_HIGH
SPY,2021-12-20 00:00:00+00:00,MIN,429.20220947265625,-6.67,8.97,2,2,LOWER_LOW
SPY,2021-12-22 14:30:00+00:00,MAX,467.69,8.97,-5.08,2,0,HIGHER_HIGH
SPY,2021-12-23 00:00:00+00:00,MIN,443.93731689453125,-5.08,7.51,0,4,HIGHER_LOW
SPY,2021-12-27 14:30:00+00:00,MAX,477.26,7.51,-5.74,4,0,HIGHER_HIGH
SPY,2021-12-28 00:00:00+00:00,MIN,449.8520202636719,-5.74,6.01,0,0,HIGHER_LOW
SPY,2021-12-28 14:30:00+00:00,MAX,476.87,6.01,-5.55,0,0,LOWER_HIGH
SPY,2021-12-29 00:00:00+00:00,MIN,450.4275207519531,-5.55,6.01,0,0,HIGHER_LOW
SPY,2021-12-29 14:30:00+00:00,MAX,477.48,6.01,-5.93,0,0,HIGHER_HIGH
SPY,2021-12-30 00:00:00+00:00,MIN,449.1822509765625,-5.93,6.01,0,0,LOWER_LOW
SPY,2021-12-30 14:30:00+00:00,MAX,476.16,6.01,-5.9,0,0,LOWER_HIGH
SPY,2021-12-31 00:00:00+00:00,MIN,448.0502624511719,-5.9,6.01,0,0,LOWER_LOW
SPY,2021-12-31 14:30:00+00:00,MAX,474.96,6.01,-5.12,0,2,LOWER_HIGH
SPY,2022-01-03 00:00:00+00:00,MIN,450.6444396972656,-5.12,6.01,2,0,HIGHER_LOW
SPY,2022-01-03 14:30:00+00:00,MAX,477.71,6.01,-5.7,0,0,HIGHER_HIGH
SPY,2022-01-04 00:00:00+00:00,MIN,450.4934997558594,-5.7,6.01,0,0,LOWER_LOW
SPY,2022-01-04 14:30:00+00:00,MAX,477.55,6.01,-7.48,0,0,LOWER_HIGH
SPY,2022-01-05 00:00:00+00:00,MIN,441.8430480957031,-7.48,6.01,0,0,LOWER_LOW
SPY,2022-01-05 14:30:00+00:00,MAX,468.38,6.01,-5.75,0,0,LOWER_HIGH
SPY,2022-01-06 00:00:00+00:00,MIN,441.42803955078125,-5.75,6.01,0,0,LOWER_LOW
SPY,2022-01-06 14:30:00+00:00,MAX,467.94,6.01,-6.04,0,0,LOWER_HIGH
SPY,2022-01-07 00:00:00+00:00,MIN,439.6827697753906,-6.04,6.01,0,0,LOWER_LOW
SPY,2022-01-07 14:30:00+00:00,MAX,466.09,6.01,-5.78,0,2,LOWER_HIGH
SPY,2022-01-10 00:00:00+00:00,MIN,439.13568115234375,-5.78,6.97,2,1,LOWER_LOW
SPY,2022-01-11 14:30:00+00:00,MAX,469.75,6.97,-5.41,1,0,HIGHER_HIGH
SPY,2022-01-12 00:00:00+00:00,MIN,444.3334655761719,-5.41,6.01,0,0,HIGHER_LOW
SPY,2022-01-12 14:30:00+00:00,MAX,471.02,6.01,-6.97,0,0,HIGHER_HIGH
SPY,2022-01-13 00:00:00+00:00,MIN,438.2111511230469,-6.97,6.01,0,0,LOWER_LOW
SPY,2022-01-13 14:30:00+00:00,MAX,464.53,6.01,-5.63,0,0,LOWER_HIGH
SPY,2022-01-14 00:00:00+00:00,MIN,438.3904113769531,-5.63,6.01,0,0,HIGHER_LOW
SPY,2022-01-14 14:30:00+00:00,MAX,464.72,6.01,-7.34,0,3,HIGHER_HIGH
SPY,2022-01-18 00:00:00+00:00,MIN,430.6266784667969,-7.34,6.01,3,0,LOWER_LOW
SPY,2022-01-18 14:30:00+00:00,MAX,456.49,6.01,-6.65,0,0,LOWER_HIGH
SPY,2022-01-19 00:00:00+00:00,MIN,426.1551818847656,-6.65,6.01,0,0,LOWER_LOW
SPY,2022-01-19 14:30:00+00:00,MAX,451.75,6.01,-6.71,0,0,LOWER_HIGH
SPY,2022-01-20 00:00:00+00:00,MIN,421.43853759765625,-6.71,6.01,0,0,LOWER_LOW
SPY,2022-01-20 14:30:00+00:00,MAX,446.75,6.01,-7.52,0,0,LOWER_HIGH
SPY,2022-01-21 00:00:00+00:00,MIN,413.1654968261719,-7.52,6.01,0,0,LOWER_LOW
SPY,2022-01-21 14:30:00+00:00,MAX,437.98,6.01,-5.27,0,2,LOWER_HIGH
SPY,2022-01-24 00:00:00+00:00,MIN,414.9200744628906,-5.27,6.01,2,0,HIGHER_LOW
SPY,2022-01-24 14:30:00+00:00,MAX,439.84,6.01,-6.82,0,0,HIGHER_HIGH
SPY,2022-01-25 00:00:00+00:00,MIN,409.8542785644531,-6.82,6.01,0,0,LOWER_LOW
SPY,2022-01-25 14:30:00+00:00,MAX,434.47,6.01,-5.9,0,0,LOWER_HIGH
SPY,2022-01-26 00:00:00+00:00,MIN,408.8259582519531,-5.9,6.01,0,0,LOWER_LOW
SPY,2022-01-26 14:30:00+00:00,MAX,433.38,6.01,-6.13,0,0,LOWER_HIGH
SPY,2022-01-27 00:00:00+00:00,MIN,406.8072509765625,-6.13,10.6,0,4,LOWER_LOW
SPY,2022-01-31 14:30:00+00:00,MAX,449.91,10.6,-5.03,4,0,HIGHER_HIGH
SPY,2022-02-01 00:00:00+00:00,MIN,427.28729248046875,-5.03,7.04,0,1,HIGHER_LOW
SPY,2022-02-02 14:30:00+00:00,MAX,457.35,7.04,-7.88,1,0,HIGHER_HIGH
SPY,2022-02-03 00:00:00+00:00,MIN,421.2970275878906,-7.88,6.01,0,0,LOWER_LOW
SPY,2022-02-03 14:30:00+00:00,MAX,446.6,6.01,-5.22,0,0,LOWER_HIGH
SPY,2022-02-04 00:00:00+00:00,MIN,423.27813720703125,-5.22,6.01,0,0,HIGHER_LOW
SPY,2022-02-04 14:30:00+00:00,MAX,448.7,6.01,-5.97,0,2,HIGHER_HIGH
SPY,2022-02-07 00:00:00+00:00,MIN,421.919677734375,-5.97,8.44,2,2,LOWER_LOW
SPY,2022-02-09 14:30:00+00:00,MAX,457.54,8.44,-7.36,2,0,HIGHER_HIGH
SPY,2022-02-10 00:00:00+00:00,MIN,423.8629455566406,-7.36,6.01,0,0,HIGHER_LOW
SPY,2022-02-10 14:30:00+00:00,MAX,449.32,6.01,-7.53,0,0,LOWER_HIGH
SPY,2022-02-11 00:00:00+00:00,MIN,415.50482177734375,-7.53,6.01,0,0,LOWER_LOW
SPY,2022-02-11 14:30:00+00:00,MAX,440.46,6.01,-5.97,0,2,LOWER_HIGH
SPY,2022-02-14 00:00:00+00:00,MIN,414.1465148925781,-5.97,7.72,2,1,LOWER_LOW
SPY,2022-02-15 14:30:00+00:00,MAX,446.1,7.72,-5.56,1,0,HIGHER_HIGH
SPY,2022-02-16 00:00:00+00:00,MIN,421.2970275878906,-5.56,6.01,0,0,HIGHER_LOW
SPY,2022-02-16 14:30:00+00:00,MAX,446.6,6.01,-7.68,0,0,HIGHER_HIGH
SPY,2022-02-17 00:00:00+00:00,MIN,412.29754638671875,-7.68,6.01,0,0,LOWER_LOW
SPY,2022-02-17 14:30:00+00:00,MAX,437.06,6.01,-6.28,0,0,LOWER_HIGH
SPY,2022-02-18 00:00:00+00:00,MIN,409.6278991699219,-6.28,6.01,0,0,LOWER_LOW
SPY,2022-02-18 14:30:00+00:00,MAX,434.23,6.01,-6.68,0,3,LOWER_HIGH
SPY,2022-02-22 00:00:00+00:00,MIN,405.2319030761719,-6.68,6.01,3,0,LOWER_LOW
SPY,2022-02-22 14:30:00+00:00,MAX,429.57,6.01,-7.34,0,0,LOWER_HIGH
SPY,2022-02-23 00:00:00+00:00,MIN,398.0436096191406,-7.34,9.98,0,2,LOWER_LOW
SPY,2022-02-25 14:30:00+00:00,MAX,437.75,9.98,-5.91,2,2,HIGHER_HIGH
SPY,2022-02-28 00:00:00+00:00,MIN,411.8919372558594,-5.91,6.01,2,0,HIGHER_LOW
SPY,2022-02-28 14:30:00+00:00,MAX,436.63,6.01,-7.1,0,0,LOWER_HIGH
SPY,2022-03-01 00:00:00+00:00,MIN,405.6186828613281,-7.1,7.96,0,1,LOWER_LOW
SPY,2022-03-02 14:30:00+00:00,MAX,437.89,7.96,-6.14,1,0,HIGHER_HIGH
SPY,2022-03-03 00:00:00+00:00,MIN,411.02398681640625,-6.14,6.01,0,0,HIGHER_LOW
SPY,2022-03-03 14:30:00+00:00,MAX,435.71,6.01,-6.43,0,0,LOWER_HIGH
SPY,2022-03-04 00:00:00+00:00,MIN,407.6846008300781,-6.43,6.01,0,0,LOWER_LOW
SPY,2022-03-04 14:30:00+00:00,MAX,432.17,6.01,-8.45,0,2,LOWER_HIGH
SPY,2022-03-07 00:00:00+00:00,MIN,395.66644287109375,-8.45,6.01,2,0,LOWER_LOW
SPY,2022-03-07 14:30:00+00:00,MAX,419.43,6.01,-6.38,0,0,LOWER_HIGH
SPY,2022-03-08 00:00:00+00:00,MIN,392.6665954589844,-6.38,8.85,0,1,LOWER_LOW
SPY,2022-03-09 14:30:00+00:00,MAX,427.41,8.85,-6.09,1,0,HIGHER_HIGH
SPY,2022-03-10 00:00:00+00:00,MIN,401.3736877441406,-6.09,6.01,0,0,HIGHER_LOW
SPY,2022-03-10 14:30:00+00:00,MAX,425.48,6.01,-6.87,0,0,LOWER_HIGH
SPY,2022-03-11 00:00:00+00:00,MIN,396.2701416015625,-6.87,6.01,0,0,LOWER_LOW
SPY,2022-03-11 14:30:00+00:00,MAX,420.07,6.01,-6.36,0,2,LOWER_HIGH
SPY,2022-03-14 00:00:00+00:00,MIN,393.37408447265625,-6.36,13.0,2,4,LOWER_LOW
SPY,2022-03-18 13:30:00+00:00,MAX,444.52,13.0,-5.4,4,2,HIGHER_HIGH
SPY,2022-03-21 00:00:00+00:00,MIN,420.5145568847656,-5.4,6.91,2,1,HIGHER_LOW
SPY,2022-03-22 13:30:00+00:00,MAX,449.59,6.91,-6.59,1,0,HIGHER_HIGH
SPY,2022-03-23 00:00:00+00:00,MIN,419.9562683105469,-6.59,9.9,0,6,LOWER_LOW
SPY,2022-03-29 13:30:00+00:00,MAX,461.55,9.9,-5.96,6,0,HIGHER_HIGH
SPY,2022-03-30 00:00:00+00:00,MIN,434.0557861328125,-5.96,5.68,0,0,HIGHER_LOW
SPY,2022-03-30 13:30:00+00:00,MAX,458.7,5.68,-6.83,0,0,LOWER_HIGH
SPY,2022-03-31 00:00:00+00:00,MIN,427.37506103515625,-6.83,5.68,0,0,LOWER_LOW
SPY,2022-03-31 13:30:00+00:00,MAX,451.64,5.68,-5.1,0,0,LOWER_HIGH
SPY,2022-04-01 00:00:00+00:00,MIN,428.5862731933594,-5.1,6.58,0,3,HIGHER_LOW
SPY,2022-04-04 13:30:00+00:00,MAX,456.8,6.58,-6.57,3,0,HIGHER_HIGH
SPY,2022-04-05 00:00:00+00:00,MIN,426.7978210449219,-6.57,5.68,0,0,LOWER_LOW
SPY,2022-04-05 13:30:00+00:00,MAX,451.03,5.68,-6.32,0,0,LOWER_HIGH
SPY,2022-04-06 00:00:00+00:00,MIN,422.5301208496094,-6.32,6.21,0,1,LOWER_LOW
SPY,2022-04-07 13:30:00+00:00,MAX,448.77,6.21,-5.63,1,0,LOWER_HIGH
SPY,2022-04-08 00:00:00+00:00,MIN,423.5237121582031,-5.63,5.68,0,0,HIGHER_LOW
SPY,2022-04-08 13:30:00+00:00,MAX,447.57,5.68,-6.99,0,2,LOWER_HIGH
SPY,2022-04-11 00:00:00+00:00,MIN,416.2846984863281,-6.99,5.68,2,0,LOWER_LOW
SPY,2022-04-11 13:30:00+00:00,MAX,439.92,5.68,-5.72,0,0,LOWER_HIGH
SPY,2022-04-12 00:00:00+00:00,MIN,414.7422790527344,-5.72,6.89,0,1,LOWER_LOW
SPY,2022-04-13 13:30:00+00:00,MAX,443.31,6.89,-6.55,1,0,HIGHER_HIGH
SPY,2022-04-14 00:00:00+00:00,MIN,414.2691955566406,-6.55,5.68,0,0,LOWER_LOW
SPY,2022-04-14 13:30:00+00:00,MAX,437.79,5.68,-5.33,0,3,LOWER_HIGH
SPY,2022-04-18 00:00:00+00:00,MIN,414.4394836425781,-5.33,7.38,3,1,HIGHER_LOW
SPY,2022-04-19 13:30:00+00:00,MAX,445.04,7.38,-5.44,1,0,HIGHER_HIGH
SPY,2022-04-20 00:00:00+00:00,MIN,420.8173828125,-5.44,5.68,0,0,HIGHER_LOW
SPY,2022-04-20 13:30:00+00:00,MAX,444.71,5.68,-6.79,0,0,LOWER_HIGH
SPY,2022-04-21 00:00:00+00:00,MIN,414.52459716796875,-6.79,5.68,0,0,LOWER_LOW
SPY,2022-04-21 13:30:00+00:00,MAX,438.06,5.68,-7.97,0,0,LOWER_HIGH
SPY,2022-04-22 00:00:00+00:00,MIN,403.1505126953125,-7.97,6.29,0,3,LOWER_LOW
SPY,2022-04-25 13:30:00+00:00,MAX,428.51,6.29,-8.11,3,0,LOWER_HIGH
SPY,2022-04-26 00:00:00+00:00,MIN,393.7444763183594,-8.11,5.68,0,0,LOWER_LOW
SPY,2022-04-26 13:30:00+00:00,MAX,416.1,5.68,-5.11,0,0,LOWER_HIGH
SPY,2022-04-27 00:00:00+00:00,MIN,394.8515930175781,-5.11,8.35,0,1,HIGHER_LOW
SPY,2022-04-28 13:30:00+00:00,MAX,427.81,8.35,-8.87,1,0,HIGHER_HIGH
SPY,2022-04-29 00:00:00+00:00,MIN,389.86480712890625,-8.87,10.05,0,5,LOWER_LOW
SPY,2022-05-04 13:30:00+00:00,MAX,429.06,10.05,-8.74,5,0,HIGHER_HIGH
SPY,2022-05-05 00:00:00+00:00,MIN,391.5775451660156,-8.74,5.68,0,0,HIGHER_LOW
SPY,2022-05-05 13:30:00+00:00,MAX,413.81,5.68,-5.94,0,0,LOWER_HIGH
SPY,2022-05-06 00:00:00+00:00,MIN,389.2402038574219,-5.94,5.68,0,0,LOWER_LOW
SPY,2022-05-06 13:30:00+00:00,MAX,411.34,5.68,-8.4,0,2,LOWER_HIGH
SPY,2022-05-09 00:00:00+00:00,MIN,376.7778625488281,-8.4,5.68,2,0,LOWER_LOW
SPY,2022-05-09 13:30:00+00:00,MAX,398.17,5.68,-5.15,0,0,LOWER_HIGH
SPY,2022-05-10 00:00:00+00:00,MIN,377.6483459472656,-5.15,5.68,0,0,HIGHER_LOW
SPY,2022-05-10 13:30:00+00:00,MAX,399.09,5.68,-6.88,0,0,HIGHER_HIGH
SPY,2022-05-11 00:00:00+00:00,MIN,371.6490173339844,-6.88,5.68,0,0,LOWER_LOW
SPY,2022-05-11 13:30:00+00:00,MAX,392.75,5.68,-5.47,0,0,LOWER_HIGH
SPY,2022-05-12 00:00:00+00:00,MIN,371.2610168457031,-5.47,8.2,0,1,LOWER_LOW
SPY,2022-05-13 13:30:00+00:00,MAX,401.72,8.2,-5.76,1,2,HIGHER_HIGH
SPY,2022-05-16 00:00:00+00:00,MIN,378.5946350097656,-5.76,7.85,2,1,HIGHER_LOW
SPY,2022-05-17 13:30:00+00:00,MAX,408.32,7.85,-9.19,1,0,HIGHER_HIGH
SPY,2022-05-18 00:00:00+00:00,MIN,370.80682373046875,-9.19,5.68,0,0,LOWER_LOW
SPY,2022-05-18 13:30:00+00:00,MAX,391.86,5.68,-5.95,0,0,LOWER_HIGH
SPY,2022-05-19 00:00:00+00:00,MIN,368.53570556640625,-5.95,5.68,0,0,LOWER_LOW
SPY,2022-05-19 13:30:00+00:00,MAX,389.46,5.68,-5.33,0,0,LOWER_HIGH
SPY,2022-05-20 00:00:00+00:00,MIN,368.69659423828125,-5.33,7.65,0,3,HIGHER_LOW
SPY,2022-05-23 13:30:00+00:00,MAX,396.92,7.65,-6.09,3,0,HIGHER_HIGH
SPY,2022-05-24 00:00:00+00:00,MIN,372.7277526855469,-6.09,11.41,0,3,HIGHER_LOW
SPY,2022-05-27 13:30:00+00:00,MAX,415.26,11.41,-5.9,3,3,HIGHER_HIGH
SPY,2022-05-31 00:00:00+00:00,MIN,390.7448425292969,-5.9,5.68,3,0,HIGHER_LOW
SPY,2022-05-31 13:30:00+00:00,MAX,412.93,5.68,-6.14,0,0,LOWER_HIGH
SPY,2022-06-01 00:00:00+00:00,MIN,387.5842590332031,-6.14,7.69,0,1,LOWER_LOW
SPY,2022-06-02 13:30:00+00:00,MAX,417.39,7.69,-6.93,1,0,HIGHER_HIGH
SPY,2022-06-03 00:00:00+00:00,MIN,388.4832763671875,-6.93,5.68,0,0,HIGHER_LOW
SPY,2022-06-03 13:30:00+00:00,MAX,410.54,5.68,-5.08,0,2,LOWER_HIGH
SPY,2022-06-06 00:00:00+00:00,MIN,389.6660461425781,-5.08,6.69,2,1,HIGHER_LOW
SPY,2022-06-07 13:30:00+00:00,MAX,415.74,6.69,-6.4,1,0,HIGHER_HIGH
SPY,2022-06-08 00:00:00+00:00,MIN,389.1266784667969,-6.4,5.68,0,0,LOWER_LOW
SPY,2022-06-08 13:30:00+00:00,MAX,411.22,5.68,-7.62,0,0,LOWER_HIGH
SPY,2022-06-09 00:00:00+00:00,MIN,379.8721618652344,-7.62,5.68,0,0,LOWER_LOW
SPY,2022-06-09 13:30:00+00:00,MAX,401.44,5.68,-8.12,0,0,LOWER_HIGH
SPY,2022-06-10 00:00:00+00:00,MIN,368.8575134277344,-8.12,5.68,0,0,LOWER_LOW
SPY,2022-06-10 13:30:00+00:00,MAX,389.8,5.68,-8.97,0,2,LOWER_HIGH
SPY,2022-06-13 00:00:00+00:00,MIN,354.8526611328125,-8.97,5.68,2,0,LOWER_LOW
SPY,2022-06-13 13:30:00+00:00,MAX,375.0,5.68,-5.66,0,0,LOWER_HIGH
SPY,2022-06-14 00:00:00+00:00,MIN,353.78338623046875,-5.66,7.18,0,1,LOWER_LOW
SPY,2022-06-15 13:30:00+00:00,MAX,379.2,7.18,-8.5,1,0,HIGHER_HIGH
SPY,2022-06-16 00:00:00+00:00,MIN,346.95123291015625,-8.5,5.68,0,0,LOWER_LOW
SPY,2022-06-16 13:30:00+00:00,MAX,366.65,5.68,-5.17,0,0,LOWER_HIGH
SPY,2022-06-17 00:00:00+00:00,MIN,347.69921875,-5.17,7.87,0,4,HIGHER_LOW
SPY,2022-06-21 13:30:00+00:00,MAX,375.07,7.87,-5.14,4,0,HIGHER_HIGH
SPY,2022-06-22 00:00:00+00:00,MIN,355.8058166503906,-5.14,9.63,0,2,HIGHER_LOW
SPY,2022-06-24 13:30:00+00:00,MAX,390.08,9.63,-5.33,2,2,HIGHER_HIGH
SPY,2022-06-27 00:00:00+00:00,MIN,369.3009033203125,-5.33,5.22,2,0,HIGHER_LOW
SPY,2022-06-27 13:30:00+00:00,MAX,388.59,5.22,-6.91,0,0,LOWER_HIGH
SPY,2022-06-28 00:00:00+00:00,MIN,361.7550964355469,-6.91,5.22,0,0,LOWER_LOW
SPY,2022-06-28 13:30:00+00:00,MAX,380.65,5.22,-5.04,0,0,LOWER_HIGH
SPY,2022-06-29 00:00:00+00:00,MIN,361.4603576660156,-5.04,5.22,0,0,LOWER_LOW
SPY,2022-06-29 13:30:00+00:00,MAX,380.34,5.22,-5.74,0,0,LOWER_HIGH
SPY,2022-06-30 00:00:00+00:00,MIN,358.5238037109375,-5.74,8.5,0,7,LOWER_LOW
SPY,2022-07-07 13:30:00+00:00,MAX,388.99,8.5,-5.04,7,0,HIGHER_HIGH
SPY,2022-07-08 00:00:00+00:00,MIN,369.3769226074219,-5.04,5.22,0,0,HIGHER_LOW
SPY,2022-07-08 13:30:00+00:00,MAX,388.67,5.22,-6.05,0,2,LOWER_HIGH
SPY,2022-07-11 00:00:00+00:00,MIN,365.1573486328125,-6.05,5.22,2,0,LOWER_LOW
SPY,2022-07-11 13:30:00+00:00,MAX,384.23,5.22,-5.8,0,0,LOWER_HIGH
SPY,2022-07-12 00:00:00+00:00,MIN,361.9260559082031,-5.8,5.22,0,0,LOWER_LOW
SPY,2022-07-12 13:30:00+00:00,MAX,380.83,5.22,-5.46,0,0,LOWER_HIGH
SPY,2022-07-13 00:00:00+00:00,MIN,360.025390625,-5.46,5.22,0,0,LOWER_LOW
SPY,2022-07-13 13:30:00+00:00,MAX,378.83,5.22,-5.19,0,0,LOWER_HIGH
SPY,2022-07-14 00:00:00+00:00,MIN,359.1510314941406,-5.19,7.23,0,1,LOWER_LOW
SPY,2022-07-15 13:30:00+00:00,MAX,385.13,7.23,-5.75,1,2,HIGHER_HIGH
SPY,2022-07-18 00:00:00+00:00,MIN,362.9905090332031,-5.75,9.86,2,3,HIGHER_LOW
SPY,2022-07-21 13:30:00+00:00,MAX,398.79,9.86,-5.85,3,0,HIGHER_HIGH
SPY,2022-07-22 00:00:00+00:00,MIN,375.4782409667969,-5.85,5.35,0,3,HIGHER_LOW
SPY,2022-07-25 13:30:00+00:00,MAX,395.57,5.35,-6.09,3,0,LOWER_HIGH
SPY,2022-07-26 00:00:00+00:00,MIN,371.48675537109375,-6.09,10.9,0,3,LOWER_LOW
SPY,2022-07-29 13:30:00+00:00,MAX,411.99,10.9,-5.25,3,2,HIGHER_HIGH
SPY,2022-08-01 00:00:00+00:00,MIN,390.37994384765625,-5.25,5.22,2,0,HIGHER_LOW
SPY,2022-08-01 13:30:00+00:00,MAX,410.77,5.22,-5.59,0,0,LOWER_HIGH
SPY,2022-08-02 00:00:00+00:00,MIN,387.8044738769531,-5.59,6.87,0,1,LOWER_LOW
SPY,2022-08-03 13:30:00+00:00,MAX,414.45,6.87,-5.03,1,0,HIGHER_HIGH
SPY,2022-08-04 00:00:00+00:00,MIN,393.6112365722656,-5.03,5.22,0,0,HIGHER_LOW
SPY,2022-08-04 13:30:00+00:00,MAX,414.17,5.22,-5.12,0,0,LOWER_HIGH
SPY,2022-08-05 00:00:00+00:00,MIN,392.9458312988281,-5.12,5.22,0,0,LOWER_LOW
SPY,2022-08-05 13:30:00+00:00,MAX,413.47,5.22,-5.07,0,2,LOWER_HIGH
SPY,2022-08-08 00:00:00+00:00,MIN,392.4897155761719,-5.07,5.22,2,0,LOWER_LOW
SPY,2022-08-08 13:30:00+00:00,MAX,412.99,5.22,-5.34,0,0,LOWER_HIGH
SPY,2022-08-09 00:00:00+00:00,MIN,390.93115234375,-5.34,9.92,0,7,LOWER_LOW
SPY,2022-08-16 13:30:00+00:00,MAX,429.7,9.92,-5.64,7,0,HIGHER_HIGH
SPY,2022-08-17 00:00:00+00:00,MIN,405.4716491699219,-5.64,5.53,0,1,HIGHER_LOW
SPY,2022-08-18 13:30:00+00:00,MAX,427.89,5.53,-6.24,1,0,LOWER_HIGH
SPY,2022-08-19 00:00:00+00:00,MIN,401.185546875,-6.24,5.22,0,0,LOWER_LOW
SPY,2022-08-19 13:30:00+00:00,MAX,422.14,5.22,-6.94,0,2,LOWER_HIGH
SPY,2022-08-22 00:00:00+00:00,MIN,392.8319091796875,-6.94,5.22,2,0,LOWER_LOW
SPY,2022-08-22 13:30:00+00:00,MAX,413.35,5.22,-5.19,0,0,LOWER_HIGH
SPY,2022-08-23 00:00:00+00:00,MIN,391.8815002441406,-5.19,7.05,0,2,LOWER_LOW
SPY,2022-08-25 13:30:00+00:00,MAX,419.51,7.05,-8.18,2,0,HIGHER_HIGH
SPY,2022-08-26 00:00:00+00:00,MIN,385.19097900390625,-8.18,5.22,0,0,LOWER_LOW
SPY,2022-08-26 13:30:00+00:00,MAX,405.31,5.22,-5.59,0,2,LOWER_HIGH
SPY,2022-08-29 00:00:00+00:00,MIN,382.6439514160156,-5.59,5.22,2,0,LOWER_LOW
SPY,2022-08-29 13:30:00+00:00,MAX,402.63,5.22,-6.01,0,0,LOWER_HIGH
SPY,2022-08-30 00:00:00+00:00,MIN,378.4433898925781,-6.01,5.22,0,0,LOWER_LOW
SPY,2022-08-30 13:30:00+00:00,MAX,398.21,5.22,-5.69,0,0,LOWER_HIGH
SPY,2022-08-31 00:00:00+00:00,MIN,375.56378173828125,-5.69,5.55,0,1,LOWER_LOW
SPY,2022-09-01 13:30:00+00:00,MAX,396.42,5.55,-5.97,1,0,LOWER_HIGH
SPY,2022-09-02 00:00:00+00:00,MIN,372.7697448730469,-5.97,5.22,0,0,LOWER_LOW
SPY,2022-09-02 13:30:00+00:00,MAX,392.24,5.22,-5.32,0,3,LOWER_HIGH
SPY,2022-09-06 00:00:00+00:00,MIN,371.3631896972656,-5.32,10.67,3,6,LOWER_LOW
SPY,2022-09-12 13:30:00+00:00,MAX,410.97,10.67,-9.1,6,0,HIGHER_HIGH
SPY,2022-09-13 00:00:00+00:00,MIN,373.5870056152344,-9.1,5.62,0,1,HIGHER_LOW
SPY,2022-09-14 13:30:00+00:00,MAX,394.6,5.62,-6.04,1,0,LOWER_HIGH
SPY,2022-09-15 00:00:00+00:00,MIN,370.7549743652344,-6.04,5.22,0,0,LOWER_LOW
SPY,2022-09-15 13:30:00+00:00,MAX,390.12,5.22,-5.69,0,0,LOWER_HIGH
SPY,2022-09-16 00:00:00+00:00,MIN,367.9265441894531,-5.69,5.61,0,3,LOWER_LOW
SPY,2022-09-19 13:30:00+00:00,MAX,388.55,5.61,-10.76,3,7,LOWER_HIGH
SPY,2022-09-27 00:00:00+00:00,MIN,346.76092529296875,-10.76,6.85,7,1,LOWER_LOW
SPY,2022-09-28 13:30:00+00:00,MAX,370.53,6.85,-8.01,1,1,LOWER_HIGH
SPY,2022-09-30 00:00:00+00:00,MIN,340.844482421875,-8.01,10.89,1,4,LOWER_LOW
SPY,2022-10-04 13:30:00+00:00,MAX,377.97,10.89,-9.98,4,7,HIGHER_HIGH
SPY,2022-10-12 00:00:00+00:00,MIN,340.2527770996094,-9.98,7.56,7,1,LOWER_LOW
SPY,2022-10-13 13:30:00+00:00,MAX,365.97,7.56,-6.75,1,0,LOWER_HIGH
SPY,2022-10-14 00:00:00+00:00,MIN,341.27392578125,-6.75,8.75,0,4,HIGHER_LOW
SPY,2022-10-18 13:30:00+00:00,MAX,371.13,8.75,-6.04,4,1,HIGHER_HIGH
SPY,2022-10-20 00:00:00+00:00,MIN,348.6980285644531,-6.04,10.39,1,5,HIGHER_LOW
SPY,2022-10-25 13:30:00+00:00,MAX,384.92,10.39,-5.8,5,1,HIGHER_HIGH
SPY,2022-10-27 00:00:00+00:00,MIN,362.6017150878906,-5.8,7.29,1,1,HIGHER_LOW
SPY,2022-10-28 13:30:00+00:00,MAX,389.02,7.29,-8.99,1,5,HIGHER_HIGH
SPY,2022-11-03 00:00:00+00:00,MIN,354.04193115234375,-8.99,7.9,5,5,LOWER_LOW
SPY,2022-11-08 14:30:00+00:00,MAX,382.0,7.9,-6.54,5,0,LOWER_HIGH
