ticker,date,trend,layer,pattern,sentiment,entry_price,price_3d,ret_3d,price_5d,ret_5d,price_10d,ret_10d
UBER,2024-05-23,MUY_BAJISTA,MACRO (Weekly),BEARISH_MARUBOZU,BEARISH,63.67,64.93,1.99,64.56,1.4,69.31,8.87
UBER,2024-05-23,MUY_BAJISTA,CONJUGATION,M[BEARISH_MARUBOZU] + m[BEARISH_ENGULFING],BEARISH,63.67,64.93,1.99,64.56,1.4,69.31,8.87
UBER,2024-05-28,MUY_BAJISTA,MICRO (Daily),BEARISH_ENGULFING,BEARISH,62.76,64.56,2.86,64.55,2.84,69.59,10.87
UBER,2024-05-29,MUY_BAJISTA,MICRO (Daily),BULLISH_ENGULFING,BULLISH,64.96,63.79,-1.8,65.82,1.33,73.15,12.61
UBER,2024-05-29,MUY_BAJISTA,MACRO (Weekly),DRAGONFLY_DOJI,BULLISH,64.96,63.79,-1.8,65.82,1.33,73.15,12.61
UBER,2024-05-29,MUY_BAJISTA,CONJUGATION,M[DRAGONFLY_DOJI] + m[BULLISH_ENGULFING],BULLISH,64.96,63.79,-1.8,65.82,1.33,73.15,12.61
UBER,2024-05-30,MUY_BAJISTA,MICRO (Daily),TWEEZER_TOP,BEARISH,64.05,64.55,0.78,68.9,7.57,70.86,10.63
UBER,2024-05-31,MUY_BAJISTA,MICRO (Daily),HAMMER,BULLISH,64.98,65.82,1.29,69.31,6.66,70.06,7.81
UBER,2024-06-03,MUY_BAJISTA,MICRO (Daily),BEARISH_ENGULFING,BEARISH,63.91,68.9,7.81,68.6,7.34,70.49,10.29
UBER,2024-06-04,MUY_BAJISTA,MACRO (Weekly),BULLISH_ENGULFING,BULLISH,65.15,69.31,6.39,69.59,6.82,70.33,7.96
UBER,2024-06-05,MUY_BAJISTA,MICRO (Daily),MORNING_STAR,BULLISH,67.69,68.6,1.35,73.15,8.07,70.3,3.86
UBER,2024-06-05,MUY_BAJISTA,MACRO (Weekly),MORNING_STAR,BULLISH,67.69,68.6,1.35,73.15,8.07,70.3,3.86
UBER,2024-06-05,MUY_BAJISTA,CONJUGATION,M[MORNING_STAR] + m[MORNING_STAR],BULLISH,67.69,68.6,1.35,73.15,8.07,70.3,3.86
UBER,2024-06-06,MUY_BAJISTA,MACRO (Weekly),TWEEZER_BOTTOM,BULLISH,69.06,69.59,0.77,70.86,2.61,70.21,1.67
UBER,2024-06-07,MUY_BAJISTA,MACRO (Weekly),MORNING_STAR,BULLISH,69.59,73.15,5.11,70.06,0.67,70.54,1.36
UBER,2024-06-10,MUY_BAJISTA,MICRO (Daily),TWEEZER_TOP,BEARISH,68.42,70.86,3.57,70.49,3.03,71.38,4.33
UBER,2024-06-11,MUY_BAJISTA,MICRO (Daily),BULLISH_ENGULFING,BULLISH,71.57,70.06,-2.11,70.33,-1.73,70.85,-1.01
UBER,2024-06-13,MUY_BAJISTA,MICRO (Daily),BEARISH_ENGULFING,BEARISH,70.74,70.33,-0.58,70.21,-0.75,72.68,2.74
UBER,2024-06-21,MUY_BAJISTA,MICRO (Daily),HAMMER,BULLISH,69.98,70.85,1.25,72.68,3.86,71.25,1.82
UBER,2024-06-24,BAJISTA,MACRO (Weekly),THREE_WHITE_SOLDIERS,BULLISH,72.13,70.34,-2.48,71.1,-1.43,71.32,-1.13
UBER,2024-06-26,BAJISTA,MACRO (Weekly),TWEEZER_BOTTOM,BULLISH,71.11,71.1,-0.01,71.3,0.27,73.53,3.41
UBER,2024-06-27,BAJISTA,MACRO (Weekly),TWEEZER_BOTTOM,BULLISH,71.06,70.67,-0.55,71.06,0.0,72.43,1.93
UBER,2024-06-28,BAJISTA,MACRO (Weekly),BULLISH_ENGULFING,BULLISH,72.52,71.3,-1.68,71.25,-1.75,72.29,-0.31
UBER,2024-07-02,BAJISTA,MICRO (Daily),HANGING_MAN,BEARISH,70.5,71.25,1.07,69.27,-1.74,68.62,-2.66
UBER,2024-07-02,BAJISTA,MACRO (Weekly),DOJI,NEUTRAL,70.5,71.25,1.07,69.27,-1.74,68.62,-2.66
UBER,2024-07-03,BAJISTA,MICRO (Daily),BULLISH_ENGULFING,BULLISH,71.09,71.32,0.32,73.53,3.43,66.26,-6.8
UBER,2024-07-03,BAJISTA,MACRO (Weekly),MORNING_STAR,BULLISH,71.09,71.32,0.32,73.53,3.43,66.26,-6.8
UBER,2024-07-03,BAJISTA,CONJUGATION,M[MORNING_STAR] + m[BULLISH_ENGULFING],BULLISH,71.09,71.32,0.32,73.53,3.43,66.26,-6.8
UBER,2024-07-05,HORIZONTAL,MICRO (Daily),DOJI,NEUTRAL,71.21,69.27,-2.72,72.43,1.72,67.31,-5.47
UBER,2024-07-05,HORIZONTAL,MACRO (Weekly),DOJI,NEUTRAL,71.21,69.27,-2.72,72.43,1.72,67.31,-5.47
UBER,2024-07-05,HORIZONTAL,CONJUGATION,M[DOJI] + m[DOJI],NEUTRAL,71.21,69.27,-2.72,72.43,1.72,67.31,-5.47
UBER,2024-07-08,HORIZONTAL,MICRO (Daily),DOJI,NEUTRAL,71.29,73.53,3.15,72.29,1.41,67.73,-4.99
UBER,2024-07-08,HORIZONTAL,MACRO (Weekly),HANGING_MAN,BEARISH,71.29,73.53,3.15,72.29,1.41,67.73,-4.99
UBER,2024-07-09,HORIZONTAL,MICRO (Daily),GRAVESTONE_DOJI,BEARISH,71.19,72.43,1.74,74.3,4.37,67.52,-5.15
UBER,2024-07-09,HORIZONTAL,MACRO (Weekly),DRAGONFLY_DOJI,BULLISH,71.81,72.43,0.86,74.3,3.46,67.52,-5.98
UBER,2024-07-10,HORIZONTAL,MACRO (Weekly),EVENING_STAR,BEARISH,69.03,72.29,4.72,68.62,-0.59,66.14,-4.19
UBER,2024-07-12,ALCISTA,MICRO (Daily),INVERTED_HAMMER,BULLISH,73.31,68.62,-6.4,67.31,-8.18,64.4,-12.15
UBER,2024-07-16,ALCISTA,MACRO (Weekly),MORNING_STAR,BULLISH,73.87,67.31,-8.87,67.52,-8.59,63.09,-14.59
UBER,2024-07-17,ALCISTA,MICRO (Daily),BEARISH_MARUBOZU,BEARISH,68.65,67.73,-1.34,66.14,-3.65,64.47,-6.08
UBER,2024-07-17,ALCISTA,MACRO (Weekly),SHOOTING_STAR,BEARISH,68.65,67.73,-1.34,66.14,-3.65,64.47,-6.08
UBER,2024-07-17,ALCISTA,CONJUGATION,M[SHOOTING_STAR] + m[BEARISH_MARUBOZU],BEARISH,68.65,67.73,-1.34,66.14,-3.65,64.47,-6.08
UBER,2024-07-19,ALCISTA,MACRO (Weekly),BEARISH_ENGULFING,BEARISH,67.36,66.14,-1.81,64.4,-4.4,58.99,-12.43
UBER,2024-07-22,ALCISTA,MACRO (Weekly),BEARISH_ENGULFING,BEARISH,67.87,65.74,-3.14,63.76,-6.05,58.48,-13.83
UBER,2024-07-23,ALCISTA,MICRO (Daily),BEARISH_ENGULFING,BEARISH,67.07,64.4,-3.98,63.09,-5.93,64.87,-3.28
UBER,2024-07-24,ALCISTA,MACRO (Weekly),THREE_BLACK_CROWS,BEARISH,65.5,63.76,-2.66,64.47,-1.58,65.54,0.06
UBER,2024-07-25,ALCISTA,MICRO (Daily),GRAVESTONE_DOJI,BEARISH,65.89,63.09,-4.25,61.02,-7.39,69.01,4.73
UBER,2024-07-30,ALCISTA,MICRO (Daily),THREE_BLACK_CROWS,BEARISH,63.73,58.99,-7.43,64.87,1.79,71.06,11.51
UBER,2024-08-01,ALCISTA,MICRO (Daily),BEARISH_ENGULFING,BEARISH,59.11,64.87,9.75,69.01,16.75,72.73,23.05
UBER,2024-08-01,ALCISTA,MACRO (Weekly),THREE_BLACK_CROWS,BEARISH,59.11,64.87,9.75,69.01,16.75,72.73,23.05
UBER,2024-08-01,ALCISTA,CONJUGATION,M[THREE_BLACK_CROWS] + m[BEARISH_ENGULFING],BEARISH,59.11,64.87,9.75,69.01,16.75,72.73,23.05
UBER,2024-08-02,ALCISTA,MACRO (Weekly),THREE_BLACK_CROWS,BEARISH,55.15,65.54,18.84,68.54,24.28,72.04,30.63
UBER,2024-08-05,HORIZONTAL,MACRO (Weekly),THREE_BLACK_CROWS,BEARISH,62.02,69.01,11.27,69.26,11.68,74.18,19.61
UBER,2024-08-07,HORIZONTAL,MICRO (Daily),GRAVESTONE_DOJI,BEARISH,66.2,69.26,4.62,71.93,8.65,73.48,10.99
UBER,2024-08-07,HORIZONTAL,MACRO (Weekly),DRAGONFLY_DOJI,BULLISH,66.85,69.26,3.61,71.93,7.6,73.48,9.92
UBER,2024-08-08,HORIZONTAL,MACRO (Weekly),BULLISH_ENGULFING,BULLISH,69.3,71.06,2.54,72.73,4.94,73.31,5.78
UBER,2024-08-09,HORIZONTAL,MACRO (Weekly),BULLISH_ENGULFING,BULLISH,68.74,71.93,4.64,72.04,4.8,74.3,8.09
UBER,2024-08-13,HORIZONTAL,MACRO (Weekly),MORNING_STAR,BULLISH,71.74,72.04,0.42,73.31,2.19,72.56,1.14
UBER,2024-08-14,HORIZONTAL,MICRO (Daily),HAMMER,BULLISH,72.62,74.18,2.14,73.48,1.18,71.85,-1.06
UBER,2024-08-14,HORIZONTAL,MACRO (Weekly),MORNING_STAR,BULLISH,72.62,74.18,2.14,73.48,1.18,71.85,-1.06
UBER,2024-08-14,HORIZONTAL,CONJUGATION,M[MORNING_STAR] + m[HAMMER],BULLISH,72.62,74.18,2.14,73.48,1.18,71.85,-1.06
UBER,2024-08-16,HORIZONTAL,MICRO (Daily),TWEEZER_TOP,BEARISH,71.76,73.48,2.4,74.3,3.54,73.13,1.91
UBER,2024-08-19,HORIZONTAL,MICRO (Daily),BULLISH_ENGULFING,BULLISH,74.39,73.31,-1.45,72.61,-2.39,71.89,-3.36
UBER,2024-08-19,HORIZONTAL,MACRO (Weekly),BULLISH_MARUBOZU,BULLISH,74.39,73.31,-1.45,72.61,-2.39,71.89,-3.36
UBER,2024-08-19,HORIZONTAL,CONJUGATION,M[BULLISH_MARUBOZU] + m[BULLISH_ENGULFING],BULLISH,74.39,73.31,-1.45,72.61,-2.39,71.89,-3.36
UBER,2024-08-23,HORIZONTAL,MICRO (Daily),BULLISH_ENGULFING,BULLISH,74.52,71.85,-3.58,73.13,-1.86,69.8,-6.33
UBER,2024-08-23,HORIZONTAL,MACRO (Weekly),BULLISH_MARUBOZU,BULLISH,74.52,71.85,-3.58,73.13,-1.86,69.8,-6.33
UBER,2024-08-23,HORIZONTAL,CONJUGATION,M[BULLISH_MARUBOZU] + m[BULLISH_ENGULFING],BULLISH,74.52,71.85,-3.58,73.13,-1.86,69.8,-6.33
UBER,2024-08-26,HORIZONTAL,MICRO (Daily),BEARISH_ENGULFING,BEARISH,72.36,72.24,-0.17,71.89,-0.65,68.99,-4.66
UBER,2024-08-27,HORIZONTAL,MICRO (Daily),DOJI,NEUTRAL,72.35,73.13,1.08,71.56,-1.09,70.11,-3.09
UBER,2024-08-27,HORIZONTAL,MACRO (Weekly),TWEEZER_TOP,BEARISH,72.35,73.13,1.08,71.56,-1.09,70.11,-3.09
UBER,2024-08-28,HORIZONTAL,MACRO (Weekly),BEARISH_ENGULFING,BEARISH,72.38,71.89,-0.68,71.25,-1.57,68.09,-5.93
UBER,2024-08-29,HORIZONTAL,MICRO (Daily),SHOOTING_STAR,BEARISH,72.75,71.56,-1.64,69.58,-4.36,72.48,-0.38
UBER,2024-08-29,HORIZONTAL,MACRO (Weekly),TWEEZER_TOP,BEARISH,72.75,71.56,-1.64,69.58,-4.36,72.48,-0.38
UBER,2024-08-29,HORIZONTAL,CONJUGATION,M[TWEEZER_TOP] + m[SHOOTING_STAR],BEARISH,72.75,71.56,-1.64,69.58,-4.36,72.48,-0.38
UBER,2024-08-30,HORIZONTAL,MICRO (Daily),MORNING_STAR,BULLISH,72.81,71.25,-2.14,69.8,-4.13,71.52,-1.77
UBER,2024-08-30,HORIZONTAL,MACRO (Weekly),TWEEZER_TOP,BEARISH,72.33,71.25,-1.49,69.8,-3.5,71.52,-1.12
UBER,2024-09-03,HORIZONTAL,MICRO (Daily),TWEEZER_TOP,BEARISH,71.38,69.58,-2.52,68.99,-3.35,72.78,1.96
UBER,2024-09-04,HORIZONTAL,MICRO (Daily),TWEEZER_BOTTOM,BULLISH,71.25,69.8,-2.04,70.11,-1.6,73.5,3.16
UBER,2024-09-11,HORIZONTAL,MICRO (Daily),BULLISH_ENGULFING,BULLISH,70.32,71.52,1.7,73.5,4.52,77.14,9.69
UBER,2024-09-13,HORIZONTAL,MICRO (Daily),DRAGONFLY_DOJI,BULLISH,72.51,73.5,1.37,73.94,1.98,75.75,4.47
UBER,2024-09-13,HORIZONTAL,MACRO (Weekly),HAMMER,BULLISH,72.51,73.5,1.37,73.94,1.98,75.75,4.47
UBER,2024-09-13,HORIZONTAL,CONJUGATION,M[HAMMER] + m[DRAGONFLY_DOJI],BULLISH,72.51,73.5,1.37,73.94,1.98,75.75,4.47
UBER,2024-09-17,HORIZONTAL,MACRO (Weekly),BULLISH_ENGULFING,BULLISH,73.02,73.94,1.25,77.44,6.05,74.24,1.66
UBER,2024-09-18,HORIZONTAL,MACRO (Weekly),BULLISH_ENGULFING,BULLISH,75.17,74.71,-0.61,77.14,2.62,72.87,-3.06
UBER,2024-09-20,ALCISTA,MACRO (Weekly),MORNING_STAR,BULLISH,75.26,77.14,2.5,75.75,0.65,74.28,-1.3
UBER,2024-09-23,ALCISTA,MICRO (Daily),HANGING_MAN,BEARISH,75.85,76.69,1.11,75.16,-0.9,74.59,-1.66
UBER,2024-09-24,ALCISTA,MICRO (Daily),MORNING_STAR,BULLISH,77.63,75.75,-2.42,74.24,-4.37,76.17,-1.88
UBER,2024-09-24,ALCISTA,MACRO (Weekly),BULLISH_MARUBOZU,BULLISH,77.63,75.75,-2.42,74.24,-4.37,76.17,-1.88
UBER,2024-09-24,ALCISTA,CONJUGATION,M[BULLISH_MARUBOZU] + m[MORNING_STAR],BULLISH,77.63,75.75,-2.42,74.24,-4.37,76.17,-1.88
UBER,2024-09-25,ALCISTA,MICRO (Daily),SHOOTING_STAR,BEARISH,78.03,75.16,-3.68,72.87,-6.61,77.87,-0.2
UBER,2024-09-26,ALCISTA,MICRO (Daily),EVENING_STAR,BEARISH,76.89,74.24,-3.45,72.94,-5.14,77.92,1.34
UBER,2024-09-27,ALCISTA,MICRO (Daily),BEARISH_MARUBOZU,BEARISH,75.17,72.87,-3.06,74.28,-1.19,86.34,14.85
UBER,2024-10-02,ALCISTA,MACRO (Weekly),BEARISH_ENGULFING,BEARISH,72.43,74.59,2.98,77.87,7.51,81.9,13.08
UBER,2024-10-03,MUY_ALCISTA,MACRO (Weekly),BEARISH_ENGULFING,BEARISH,74.0,76.17,2.93,77.92,5.3,79.9,7.97
UBER,2024-10-04,ALCISTA,MICRO (Daily),MORNING_STAR,BULLISH,74.46,77.87,4.59,86.34,15.96,79.16,6.32
UBER,2024-10-04,ALCISTA,MACRO (Weekly),HANGING_MAN,BEARISH,74.05,77.87,5.15,86.34,16.59,79.16,6.89
UBER,2024-10-07,MUY_ALCISTA,MACRO (Weekly),HANGING_MAN,BEARISH,75.05,77.92,3.82,84.94,13.17,80.46,7.2
UBER,2024-10-09,MUY_ALCISTA,MICRO (Daily),BULLISH_MARUBOZU,BULLISH,77.78,84.94,9.2,81.9,5.29,79.83,2.63
UBER,2024-10-09,MUY_ALCISTA,MACRO (Weekly),PIERCING_LINE,BULLISH,77.78,84.94,9.2,81.9,5.29,79.83,2.63
UBER,2024-10-09,MUY_ALCISTA,CONJUGATION,M[PIERCING_LINE] + m[BULLISH_MARUBOZU],BULLISH,77.78,84.94,9.2,81.9,5.29,79.83,2.63
UBER,2024-10-10,MUY_ALCISTA,MICRO (Daily),THREE_WHITE_SOLDIERS,BULLISH,82.51,83.2,0.83,79.9,-3.17,78.38,-5.01
UBER,2024-10-11,MUY_ALCISTA,MACRO (Weekly),BULLISH_ENGULFING,BULLISH,85.84,81.9,-4.59,79.16,-7.78,77.62,-9.58
UBER,2024-10-15,MUY_ALCISTA,MICRO (Daily),EVENING_STAR,BEARISH,82.74,79.16,-4.33,80.41,-2.82,79.21,-4.27
UBER,2024-10-17,MUY_ALCISTA,MICRO (Daily),GRAVESTONE_DOJI,BEARISH,80.35,80.41,0.07,78.38,-2.46,72.05,-10.34
UBER,2024-10-17,MUY_ALCISTA,MACRO (Weekly),SHOOTING_STAR,BEARISH,80.35,80.41,0.07,78.38,-2.46,72.05,-10.34
UBER,2024-10-17,MUY_ALCISTA,CONJUGATION,M[SHOOTING_STAR] + m[GRAVESTONE_DOJI],BEARISH,80.35,80.41,0.07,78.38,-2.46,72.05,-10.34
UBER,2024-10-18,MUY_ALCISTA,MACRO (Weekly),BEARISH_MARUBOZU,BEARISH,79.84,79.83,-0.01,77.62,-2.78,73.25,-8.25
UBER,2024-10-22,MUY_ALCISTA,MICRO (Daily),GRAVESTONE_DOJI,BEARISH,79.96,77.62,-2.93,79.21,-0.94,74.15,-7.26
UBER,2024-10-23,MUY_ALCISTA,MICRO (Daily),EVENING_STAR,BEARISH,77.86,77.69,-0.22,79.43,2.02,74.36,-4.49
UBER,2024-10-23,MUY_ALCISTA,MACRO (Weekly),DOJI,NEUTRAL,77.86,77.69,-0.22,79.43,2.02,74.36,-4.49
UBER,2024-10-29,MUY_ALCISTA,MACRO (Weekly),HANGING_MAN,BEARISH,79.1,73.25,-7.4,74.15,-6.26,71.37,-9.78
UBER,2024-10-31,MUY_ALCISTA,MICRO (Daily),EVENING_STAR,BEARISH,73.75,74.15,0.54,73.13,-0.84,71.44,-3.13
UBER,2024-11-01,MUY_ALCISTA,MACRO (Weekly),THREE_BLACK_CROWS,BEARISH,72.59,74.36,2.43,72.04,-0.76,73.25,0.9
UBER,2024-11-04,MUY_ALCISTA,MACRO (Weekly),THREE_BLACK_CROWS,BEARISH,73.44,73.13,-0.42,71.65,-2.44,69.33,-5.6
UBER,2024-11-06,ALCISTA,MICRO (Daily),HAMMER,BULLISH,76.47,71.65,-6.3,71.16,-6.94,69.6,-8.98
UBER,2024-11-06,ALCISTA,MACRO (Weekly),DRAGONFLY_DOJI,BULLISH,76.47,71.65,-6.3,71.16,-6.94,69.6,-8.98
UBER,2024-11-06,ALCISTA,CONJUGATION,M[DRAGONFLY_DOJI] + m[HAMMER],BULLISH,76.47,71.65,-6.3,71.16,-6.94,69.6,-8.98
UBER,2024-11-07,ALCISTA,MICRO (Daily),BEARISH_ENGULFING,BEARISH,73.24,71.37,-2.55,71.44,-2.46,69.64,-4.91
UBER,2024-11-11,ALCISTA,MICRO (Daily),THREE_BLACK_CROWS,BEARISH,71.82,71.44,-0.53,69.33,-3.47,73.42,2.22
UBER,2024-11-11,ALCISTA,MACRO (Weekly),THREE_BLACK_CROWS,BEARISH,71.82,71.44,-0.53,69.33,-3.47,73.42,2.22
UBER,2024-11-11,ALCISTA,CONJUGATION,M[THREE_BLACK_CROWS] + m[THREE_BLACK_CROWS],BEARISH,71.82,71.44,-0.53,69.33,-3.47,73.42,2.22
UBER,2024-11-12,ALCISTA,MICRO (Daily),THREE_BLACK_CROWS,BEARISH,71.38,73.25,2.62,69.13,-3.15,71.56,0.26
UBER,2024-11-13,ALCISTA,MICRO (Daily),THREE_BLACK_CROWS,BEARISH,70.96,69.33,-2.3,69.6,-1.92,71.62,0.93
UBER,2024-11-13,ALCISTA,MACRO (Weekly),EVENING_STAR,BEARISH,70.96,69.33,-2.3,69.6,-1.92,71.62,0.93
UBER,2024-11-13,ALCISTA,CONJUGATION,M[EVENING_STAR] + m[THREE_BLACK_CROWS],BEARISH,70.96,69.33,-2.3,69.6,-1.92,71.62,0.93
UBER,2024-11-14,ALCISTA,MICRO (Daily),TWEEZER_BOTTOM,BULLISH,72.29,69.13,-4.37,69.64,-3.66,71.96,-0.45
UBER,2024-11-15,ALCISTA,MACRO (Weekly),TWEEZER_BOTTOM,BULLISH,72.46,69.6,-3.95,71.51,-1.32,73.07,0.84
UBER,2024-11-18,ALCISTA,MACRO (Weekly),THREE_BLACK_CROWS,BEARISH,68.37,69.64,1.86,73.42,7.39,71.27,4.24
UBER,2024-11-21,HORIZONTAL,MACRO (Weekly),THREE_BLACK_CROWS,BEARISH,69.78,71.56,2.55,71.96,3.12,66.09,-5.29
UBER,2024-11-22,HORIZONTAL,MACRO (Weekly),HANGING_MAN,BEARISH,72.43,71.62,-1.12,73.07,0.89,65.74,-9.23
UBER,2024-11-25,HORIZONTAL,MACRO (Weekly),BULLISH_ENGULFING,BULLISH,73.71,71.96,-2.37,71.27,-3.31,64.96,-11.87
UBER,2024-11-26,HORIZONTAL,MICRO (Daily),BEARISH_ENGULFING,BEARISH,71.89,73.07,1.64,72.16,0.37,61.18,-14.9
UBER,2024-12-03,HORIZONTAL,MICRO (Daily),TWEEZER_TOP,BEARISH,71.23,66.09,-7.21,64.96,-8.8,61.03,-14.31
UBER,2024-12-03,HORIZONTAL,MACRO (Weekly),TWEEZER_TOP,BEARISH,71.23,66.09,-7.21,64.96,-8.8,61.03,-14.31
UBER,2024-12-03,HORIZONTAL,CONJUGATION,M[TWEEZER_TOP] + m[TWEEZER_TOP],BEARISH,71.23,66.09,-7.21,64.96,-8.8,61.03,-14.31
UBER,2024-12-04,BAJISTA,MACRO (Weekly),DOJI,NEUTRAL,71.16,65.74,-7.61,61.18,-14.02,61.23,-13.95
UBER,2024-12-05,BAJISTA,MICRO (Daily),BEARISH_MARUBOZU,BEARISH,66.26,64.96,-1.96,61.41,-7.32,60.21,-9.13
UBER,2024-12-05,BAJISTA,MACRO (Weekly),BEARISH_ENGULFING,BEARISH,66.26,64.96,-1.96,61.41,-7.32,60.21,-9.13
UBER,2024-12-05,BAJISTA,CONJUGATION,M[BEARISH_ENGULFING] + m[BEARISH_MARUBOZU],BEARISH,66.26,64.96,-1.96,61.41,-7.32,60.21,-9.13
UBER,2024-12-06,BAJISTA,MACRO (Weekly),TWEEZER_TOP,BEARISH,65.39,61.18,-6.44,59.93,-8.35,60.73,-7.13
UBER,2024-12-09,BAJISTA,MICRO (Daily),TWEEZER_BOTTOM,BULLISH,65.78,61.41,-6.65,60.25,-8.41,61.87,-5.95
UBER,2024-12-11,MUY_BAJISTA,MACRO (Weekly),EVENING_STAR,BEARISH,62.94,60.25,-4.27,61.23,-2.71,61.56,-2.19
UBER,2024-12-13,MUY_BAJISTA,MACRO (Weekly),BEARISH_MARUBOZU,BEARISH,60.19,61.23,1.72,60.73,0.89,60.77,0.96
UBER,2024-12-16,MUY_BAJISTA,MICRO (Daily),GRAVESTONE_DOJI,BEARISH,59.25,60.21,1.62,61.87,4.42,60.32,1.81
UBER,2024-12-16,MUY_BAJISTA,MACRO (Weekly),BEARISH_MARUBOZU,BEARISH,59.25,60.21,1.62,61.87,4.42,60.32,1.81
UBER,2024-12-16,MUY_BAJISTA,CONJUGATION,M[BEARISH_MARUBOZU] + m[GRAVESTONE_DOJI],BEARISH,59.25,60.21,1.62,61.87,4.42,60.32,1.81
UBER,2024-12-17,MUY_BAJISTA,MICRO (Daily),MORNING_STAR,BULLISH,61.7,60.73,-1.57,61.71,0.02,63.17,2.38
UBER,2024-12-18,MUY_BAJISTA,MICRO (Daily),GRAVESTONE_DOJI,BEARISH,61.62,61.87,0.41,61.56,-0.09,64.59,4.82
UBER,2024-12-19,MUY_BAJISTA,MICRO (Daily),EVENING_STAR,BEARISH,59.92,61.71,2.99,61.13,2.02,66.31,10.66
UBER,2024-12-19,MUY_BAJISTA,MACRO (Weekly),THREE_BLACK_CROWS,BEARISH,59.92,61.71,2.99,61.13,2.02,66.31,10.66
UBER,2024-12-19,MUY_BAJISTA,CONJUGATION,M[THREE_BLACK_CROWS] + m[EVENING_STAR],BEARISH,59.92,61.71,2.99,61.13,2.02,66.31,10.66
UBER,2024-12-24,MUY_BAJISTA,MICRO (Daily),HANGING_MAN,BEARISH,61.52,60.77,-1.22,63.17,2.68,65.97,7.24
UBER,2024-12-26,MUY_BAJISTA,MICRO (Daily),DOJI,NEUTRAL,61.06,60.32,-1.22,64.59,5.78,65.7,7.6
UBER,2024-12-27,MUY_BAJISTA,MICRO (Daily),DRAGONFLY_DOJI,BULLISH,60.63,63.17,4.18,66.31,9.36,64.84,6.93
UBER,2024-12-30,MUY_BAJISTA,MICRO (Daily),TWEEZER_BOTTOM,BULLISH,61.09,64.59,5.72,66.15,8.28,67.02,9.7
UBER,2024-12-30,MUY_BAJISTA,MACRO (Weekly),GRAVESTONE_DOJI,BEARISH,60.91,64.59,6.05,66.15,8.61,67.02,10.04
UBER,2024-12-31,MUY_BAJISTA,MICRO (Daily),BEARISH_ENGULFING,BEARISH,61.98,66.31,6.98,64.91,4.72,68.58,10.65
UBER,2025-01-02,MUY_BAJISTA,MACRO (Weekly),MORNING_STAR,BULLISH,63.87,66.15,3.57,65.97,3.29,67.34,5.44
UBER,2025-01-03,MUY_BAJISTA,MACRO (Weekly),MORNING_STAR,BULLISH,67.1,64.91,-3.27,65.7,-2.09,67.74,0.95
UBER,2025-01-07,MUY_BAJISTA,MACRO (Weekly),TWEEZER_BOTTOM,BULLISH,66.66,65.7,-1.43,67.02,0.55,68.3,2.47
UBER,2025-01-10,MUY_BAJISTA,MICRO (Daily),TWEEZER_BOTTOM,BULLISH,65.37,67.02,2.52,67.34,3.01,68.77,5.2
UBER,2025-01-13,MUY_BAJISTA,MICRO (Daily),INVERTED_HAMMER,BULLISH,66.38,68.58,3.32,67.74,2.05,68.07,2.55
UBER,2025-01-14,MUY_BAJISTA,MICRO (Daily),EVENING_STAR,BEARISH,65.89,67.34,2.21,67.82,2.93,66.75,1.31
UBER,2025-01-15,MUY_BAJISTA,MACRO (Weekly),HAMMER,BULLISH,67.94,67.74,-0.3,68.3,0.52,66.59,-1.99
UBER,2025-01-17,MUY_BAJISTA,MICRO (Daily),BEARISH_ENGULFING,BEARISH,67.87,68.3,0.64,68.77,1.33,67.29,-0.85
UBER,2025-01-27,MUY_BAJISTA,MICRO (Daily),BULLISH_ENGULFING,BULLISH,68.58,66.59,-2.9,67.29,-1.88,78.63,14.65
UBER,2025-01-28,MUY_BAJISTA,MACRO (Weekly),TWEEZER_TOP,BEARISH,67.58,66.85,-1.07,69.75,3.22,76.95,13.87
UBER,2025-01-29,MUY_BAJISTA,MICRO (Daily),EVENING_STAR,BEARISH,63.04,67.29,6.74,64.48,2.28,79.35,25.87
UBER,2025-01-29,MUY_BAJISTA,MACRO (Weekly),TWEEZER_TOP,BEARISH,63.04,67.29,6.74,64.48,2.28,79.35,25.87
UBER,2025-01-29,MUY_BAJISTA,CONJUGATION,M[TWEEZER_TOP] + m[EVENING_STAR],BEARISH,63.04,67.29,6.74,64.48,2.28,79.35,25.87
UBER,2025-01-30,BAJISTA,MACRO (Weekly),BEARISH_ENGULFING,BEARISH,66.94,69.75,4.2,69.99,4.56,80.29,19.95
UBER,2025-02-03,BAJISTA,MICRO (Daily),BULLISH_ENGULFING,BULLISH,67.94,69.99,3.02,78.63,15.73,81.49,19.94
UBER,2025-02-04,BAJISTA,MACRO (Weekly),BULLISH_ENGULFING,BULLISH,66.82,74.6,11.63,76.95,15.15,81.16,21.45
UBER,2025-02-05,BAJISTA,MACRO (Weekly),INVERTED_HAMMER,BULLISH,66.12,78.63,18.92,79.35,20.01,81.26,22.9
UBER,2025-02-06,BAJISTA,MICRO (Daily),BULLISH_MARUBOZU,BULLISH,71.02,76.95,8.34,80.29,13.05,78.89,11.07
UBER,2025-02-06,BAJISTA,MACRO (Weekly),TWEEZER_BOTTOM,BULLISH,71.02,76.95,8.34,80.29,13.05,78.89,11.07
UBER,2025-02-06,BAJISTA,CONJUGATION,M[TWEEZER_BOTTOM] + m[BULLISH_MARUBOZU],BULLISH,71.02,76.95,8.34,80.29,13.05,78.89,11.07
