ticker,archetype,feature,n_turns,total_fires,fire_rate,tp,fp,precision,recall,turns_detected,mean_offset,median_offset,temporal_class
MRK,LH,sigma_wave,53,148,0.03220191470844212,5,143,0.033783783783783786,0.11320754716981132,6,-0.6,0.0,DETECTION
MRK,LH,tension_current,53,178,0.038729329852045254,6,172,0.033707865168539325,0.03773584905660377,2,-1.0,-1.0,ALERTA
MRK,LH,tension_wave,53,120,0.02610966057441253,4,116,0.03333333333333333,0.09433962264150944,5,-0.5,0.0,DETECTION
MRK,LH,kf_rsi_filt_vel,53,200,0.04351610095735422,6,194,0.03,0.1320754716981132,7,-0.5,0.0,DETECTION
MRK,LH,tension_tide,53,178,0.038729329852045254,5,173,0.028089887640449437,0.05660377358490566,3,-0.6,0.0,DETECTION
MRK,LH,sigma_tide,53,163,0.03546562228024369,4,159,0.024539877300613498,0.05660377358490566,3,-1.0,-1.0,ALERTA
MRK,LH,tide_accel,53,295,0.06418624891209748,7,288,0.023728813559322035,0.07547169811320754,4,-1.2857142857142858,-1.0,ALERTA
MRK,LH,vwap_sigma_current,53,130,0.028285465622280244,3,127,0.023076923076923078,0.03773584905660377,2,-1.3333333333333333,-1.0,ALERTA
MRK,LH,kf_rsi_pred_val,53,192,0.04177545691906005,4,188,0.020833333333333332,0.05660377358490566,3,-0.75,-0.5,DETECTION
MRK,LH,sigma_current,53,154,0.03350739773716275,3,151,0.01948051948051948,0.07547169811320754,4,-1.6666666666666667,-2.0,ALERTA
MRK,LH,rsi_value,53,194,0.04221061792863359,3,191,0.015463917525773196,0.05660377358490566,3,-1.0,-1.0,ALERTA
